1e-07 1.3110461 1.2279457 -0.7567784 56.981335 1.4384358 1.8516306
1.0715193052376071e-07 1.3106018 1.2240881 -0.76711404 56.706127 1.4370853 1.8487066
1.1481536214968817e-07 1.3101541 1.2202072 -0.7772125 56.429356 1.4357228 1.845764
1.2302687708123812e-07 1.3097038 1.2163036 -0.78707385 56.151 1.4343483 1.8428024
1.3182567385564074e-07 1.3092506 1.2123773 -0.79669106 55.871082 1.4329625 1.839821
1.4125375446227555e-07 1.3087931 1.2084284 -0.8060608 55.589596 1.4315637 1.8368208
1.5135612484362072e-07 1.3083326 1.2044575 -0.81518525 55.306545 1.4301529 1.8338015
1.6218100973589298e-07 1.3078691 1.2004642 -0.8240594 55.02195 1.4287293 1.8307625
1.7378008287493765e-07 1.3074013 1.1964494 -0.8326832 54.7358 1.4272937 1.8277049
1.8620871366628656e-07 1.3069298 1.1924125 -0.84105283 54.448093 1.4258449 1.8246274
1.9952623149688787e-07 1.3064551 1.1883538 -0.8491699 54.158848 1.424384 1.8215305
2.1379620895022324e-07 1.3059759 1.1842734 -0.85702705 53.86803 1.4229082 1.8184134
2.2908676527677748e-07 1.3054928 1.1801717 -0.8646309 53.57569 1.42142 1.8152767
2.4547089156850283e-07 1.3050047 1.1760489 -0.87197274 53.281796 1.4199187 1.81212
2.6302679918953816e-07 1.3045127 1.1719048 -0.8790577 52.986385 1.4184035 1.8089442
2.818382931264455e-07 1.304016 1.1677397 -0.8858746 52.689415 1.4168745 1.8057476
3.019951720402019e-07 1.3035147 1.1635535 -0.89243585 52.390926 1.4153321 1.8025314
3.235936569296281e-07 1.3030083 1.1593465 -0.8987293 52.090904 1.4137753 1.7992946
3.4673685045253164e-07 1.3024964 1.1551185 -0.9047602 51.789333 1.4122049 1.7960379
3.715352290971728e-07 1.3019787 1.1508698 -0.9105307 51.486263 1.41062 1.7927608
3.981071705534969e-07 1.3014568 1.1466001 -0.91603273 51.18164 1.4090207 1.7894627
4.2657951880159254e-07 1.3009282 1.1423104 -0.92127204 50.875504 1.4074059 1.7861449
4.5708818961487516e-07 1.3003929 1.137999 -0.92624336 50.56783 1.4057771 1.7828065
4.897788193684457e-07 1.2998533 1.1336675 -0.93095344 50.258636 1.4041334 1.7794468
5.248074602497723e-07 1.2993059 1.1293149 -0.9353979 49.947906 1.4024749 1.7760665
5.62341325190349e-07 1.298753 1.1249421 -0.9395759 49.63566 1.4008002 1.7726657
6.025595860743581e-07 1.2981918 1.1205474 -0.9434868 49.32188 1.3991106 1.7692435
6.45654229034655e-07 1.297625 1.116132 -0.9471333 49.006565 1.3974054 1.7657998
6.918309709189363e-07 1.2970505 1.1116952 -0.9505176 48.68972 1.395684 1.7623352
7.413102413009177e-07 1.2964685 1.1072373 -0.9536332 48.37134 1.3939472 1.7588499
7.943282347242822e-07 1.2958779 1.1027579 -0.95648515 48.05142 1.3921943 1.7553431
8.511380382023759e-07 1.2952806 1.0982566 -0.9590751 47.729942 1.3904248 1.7518144
9.120108393559096e-07 1.2946749 1.0937332 -0.96139574 47.406933 1.3886387 1.7482642
9.77237220955811e-07 1.2940603 1.0891874 -0.9634521 47.082355 1.3868359 1.7446924
1.0471285480508985e-06 1.2934375 1.0846187 -0.96524066 46.756207 1.385016 1.7410984
1.122018454301963e-06 1.2928054 1.0800272 -0.96676856 46.4285 1.3831797 1.7374825
1.2022644346174132e-06 1.2921643 1.0754123 -0.96802604 46.099224 1.3813266 1.733845
1.2882495516931322e-06 1.2915144 1.0707735 -0.9690236 45.76834 1.3794544 1.7301854
1.3803842646028838e-06 1.2908549 1.0661105 -0.9697527 45.435886 1.3775653 1.7265038
1.479108388168207e-06 1.2901852 1.0614227 -0.9702148 45.101845 1.3756579 1.7227992
1.584893192461114e-06 1.2895061 1.0567095 -0.97040236 44.766167 1.3737323 1.7190726
1.698243652461746e-06 1.2888173 1.0519704 -0.9703315 44.42889 1.3717884 1.7153238
1.8197008586099826e-06 1.2881179 1.0472046 -0.96998125 44.089962 1.3698251 1.7115515
1.9498445997580454e-06 1.2874076 1.042412 -0.9693655 43.74939 1.3678436 1.7077566
2.0892961308540407e-06 1.2866867 1.0375912 -0.9684789 43.40715 1.3658421 1.7039391
2.2387211385683376e-06 1.2859552 1.032742 -0.9673117 43.063255 1.3638215 1.7000979
2.3988329190194897e-06 1.285213 1.0278634 -0.9658748 42.717678 1.3617809 1.6962346
2.5703957827688647e-06 1.2844592 1.0229542 -0.9641631 42.370403 1.3597201 1.6923469
2.7542287033381634e-06 1.2836936 1.0180137 -0.9621686 42.02139 1.357639 1.6884365
2.951209226666384e-06 1.2829176 1.0130414 -0.9598947 41.670643 1.3555367 1.6845016
3.162277660168379e-06 1.2821295 1.0080363 -0.9573446 41.318153 1.3534137 1.6805439
3.3884415613920275e-06 1.2813294 1.0029968 -0.954512 40.96391 1.3512689 1.676562
3.6307805477010175e-06 1.280517 0.9979225 -0.9513895 40.60787 1.3491027 1.6725559
3.890451449942805e-06 1.2796924 0.99281126 -0.9479869 40.250015 1.3469139 1.6685262
4.168693834703355e-06 1.278856 0.9876629 -0.9442946 39.89035 1.344703 1.6644713
4.466835921509635e-06 1.2780068 0.98247635 -0.9403133 39.528828 1.3424692 1.6603923
4.78630092322638e-06 1.2771456 0.9772495 -0.93603677 39.165443 1.3402117 1.6562887
5.128613839913648e-06 1.2762709 0.97198135 -0.93146914 38.800182 1.3379314 1.6521599
5.4954087385762485e-06 1.2753832 0.96667117 -0.9266147 38.433014 1.3356268 1.6480063
5.888436553555884e-06 1.2744828 0.9613165 -0.9214533 38.0639 1.3332973 1.6438272
6.30957344480193e-06 1.2735698 0.95591706 -0.91599846 37.692844 1.3309437 1.6396232
6.760829753919819e-06 1.2726426 0.9504705 -0.9102451 37.319828 1.3285649 1.6353929
7.2443596007498914e-06 1.2717022 0.9449755 -0.9041925 36.944805 1.3261606 1.6311376
7.76247116628691e-06 1.2707489 0.9394309 -0.89783424 36.56777 1.3237308 1.6268562
8.31763771102671e-06 1.269781 0.9338349 -0.89117736 36.188694 1.3212738 1.6225483
