#x Sigma Sigma_error
0.001 1.54294
0.00100692 1.54082
0.0010139 1.5387
0.00102092 1.53659
0.00102799 1.53449
0.00103511 1.53238
0.00104227 1.53028
0.00104949 1.52819
0.00105676 1.52609
0.00106408 1.524
0.00107145 1.52192
0.00107886 1.51984
0.00108634 1.51776
0.00109386 1.51568
0.00110143 1.51361
0.00110906 1.51154
0.00111674 1.50948
0.00112447 1.50742
0.00113226 1.50536
0.0011401 1.50331
0.001148 1.50126
0.00115594 1.49921
0.00116395 1.49717
0.00117201 1.49513
0.00118013 1.4931
0.0011883 1.49107
0.00119653 1.48904
0.00120481 1.48702
0.00121315 1.485
0.00122156 1.48298
0.00123001 1.48097
0.00123853 1.47896
0.00124711 1.47695
0.00125574 1.47495
0.00126444 1.47295
0.0012732 1.47096
0.00128201 1.46896
0.00129089 1.46698
0.00129983 1.46499
0.00130883 1.46301
0.00131789 1.46104
0.00132702 1.45907
0.00133621 1.4571
0.00134546 1.45513
0.00135478 1.45317
0.00136416 1.45121
0.00137361 1.44926
0.00138312 1.44731
0.0013927 1.44536
0.00140234 1.44342
0.00141205 1.44148
0.00142183 1.43954
0.00143167 1.43761
0.00144159 1.43568
0.00145157 1.43376
0.00146162 1.43184
0.00147174 1.42992
0.00148194 1.42801
0.0014922 1.4261
0.00150253 1.42419
0.00151293 1.42229
0.00152341 1.42039
0.00153396 1.4185
0.00154458 1.41661
0.00155528 1.41472
0.00156605 1.41284
0.00157689 1.41096
0.00158781 1.40908
0.00159881 1.40721
0.00160988 1.40534
0.00162103 1.40348
0.00163225 1.40162
0.00164355 1.39976
0.00165494 1.39791
0.0016664 1.39606
0.00167794 1.39422
0.00168955 1.39238
0.00170125 1.39054
0.00171303 1.3887
0.0017249 1.38687
0.00173684 1.38505
0.00174887 1.38323
0.00176098 1.38141
0.00177317 1.3796
0.00178545 1.37779
0.00179782 1.37598
0.00181027 1.37418
0.0018228 1.37238
0.00183542 1.37058
0.00184813 1.36879
0.00186093 1.36701
0.00187382 1.36522
0.00188679 1.36344
0.00189986 1.36167
0.00191301 1.3599
0.00192626 1.35813
0.0019396 1.35637
0.00195303 1.35461
0.00196656 1.35286
0.00198017 1.35111
0.00199389 1.34936
0.00200769 1.34762
0.0020216 1.34588
0.00203559 1.34414
0.00204969 1.34241
0.00206388 1.34068
0.00207818 1.33896
0.00209257 1.33724
0.00210706 1.33553
0.00212165 1.33382
0.00213634 1.33211
0.00215113 1.33041
0.00216603 1.32871
0.00218103 1.32702
0.00219613 1.32533
0.00221134 1.32365
0.00222665 1.32196
0.00224207 1.32029
0.0022576 1.31861
0.00227323 1.31695
0.00228897 1.31528
0.00230482 1.31362
0.00232078 1.31197
0.00233685 1.31031
0.00235303 1.30867
0.00236933 1.30702
0.00238574 1.30538
0.00240226 1.30375
0.00241889 1.30212
0.00243564 1.30049
0.00245251 1.29887
0.00246949 1.29726
0.00248659 1.29564
0.00250381 1.29404
0.00252115 1.29243
0.00253861 1.29083
0.00255619 1.28924
0.00257389 1.28765
0.00259171 1.28606
0.00260966 1.28448
0.00262773 1.2829
0.00264592 1.28133
0.00266425 1.27976
0.0026827 1.2782
0.00270127 1.27664
0.00271998 1.27508
0.00273881 1.27353
0.00275778 1.27199
0.00277688 1.27045
0.0027961 1.26891
0.00281547 1.26738
0.00283496 1.26585
0.00285459 1.26433
0.00287436 1.26281
0.00289427 1.2613
0.00291431 1.25979
0.00293449 1.25829
0.00295481 1.25679
0.00297527 1.2553
0.00299587 1.25381
0.00301662 1.25233
0.00303751 1.25085
0.00305854 1.24937
0.00307972 1.2479
0.00310105 1.24644
0.00312252 1.24498
0.00314414 1.24352
0.00316592 1.24207
0.00318784 1.24063
0.00320991 1.23919
0.00323214 1.23775
0.00325452 1.23632
0.00327706 1.2349
0.00329975 1.23348
0.0033226 1.23206
0.00334561 1.23065
0.00336878 1.22925
0.00339211 1.22785
0.0034156 1.22645
0.00343925 1.22506
0.00346306 1.22368
0.00348704 1.2223
0.00351119 1.22093
0.00353551 1.21956
0.00355999 1.2182
0.00358464 1.21684
0.00360946 1.21549
0.00363446 1.21414
0.00365962 1.2128
0.00368497 1.21146
0.00371048 1.21013
0.00373618 1.2088
0.00376205 1.20748
0.0037881 1.20617
0.00381433 1.20486
0.00384075 1.20356
0.00386734 1.20226
0.00389412 1.20097
0.00392109 1.19968
0.00394824 1.1984
0.00397558 1.19712
0.00400311 1.19585
0.00403083 1.19459
0.00405874 1.19333
0.00408685 1.19208
0.00411515 1.19083
0.00414365 1.18959
0.00417234 1.18835
0.00420123 1.18712
0.00423032 1.1859
0.00425962 1.18468
0.00428911 1.18347
0.00431882 1.18226
0.00434872 1.18106
0.00437884 1.17987
0.00440916 1.17868
0.00443969 1.1775
0.00447043 1.17632
0.00450139 1.17515
0.00453256 1.17399
0.00456395 1.17283
0.00459555 1.17168
0.00462737 1.17053
0.00465942 1.16939
0.00469168 1.16826
0.00472417 1.16713
0.00475689 1.16601
0.00478983 1.1649
0.00482299 1.16379
0.00485639 1.16269
0.00489002 1.16159
0.00492388 1.1605
0.00495798 1.15942
0.00499231 1.15835
0.00502688 1.15728
0.00506169 1.15622
0.00509674 1.15516
0.00513204 1.15411
0.00516757 1.15307
0.00520336 1.15203
0.00523939 1.151
0.00527567 1.14998
0.0053122 1.14896
0.00534899 1.14795
0.00538603 1.14695
0.00542333 1.14596
0.00546088 1.14497
0.0054987 1.14399
0.00553677 1.14301
0.00557511 1.14204
0.00561372 1.14108
0.00565259 1.14013
0.00569174 1.13918
0.00573115 1.13824
0.00577084 1.13731
0.0058108 1.13638
0.00585104 1.13546
0.00589155 1.13455
0.00593235 1.13365
0.00597343 1.13275
0.00601479 1.13186
0.00605645 1.13098
0.00609838 1.13011
0.00614061 1.12924
0.00618314 1.12838
0.00622595 1.12753
0.00626907 1.12668
0.00631248 1.12585
0.00635619 1.12502
0.0064002 1.12419
0.00644452 1.12338
0.00648915 1.12257
0.00653409 1.12177
0.00657933 1.12098
0.00662489 1.1202
0.00667077 1.11942
0.00671696 1.11865
0.00676347 1.11789
0.00681031 1.11714
0.00685747 1.11639
0.00690495 1.11566
0.00695277 1.11493
0.00700092 1.11421
0.0070494 1.11349
0.00709821 1.11279
0.00714736 1.11209
0.00719686 1.1114
0.00724669 1.11072
0.00729687 1.11005
0.0073474 1.10939
0.00739828 1.10873
0.00744951 1.10808
0.0075011 1.10744
0.00755304 1.10681
0.00760534 1.10619
0.00765801 1.10557
0.00771104 1.10497
0.00776444 1.10437
0.0078182 1.10378
0.00787234 1.1032
0.00792685 1.10263
0.00798175 1.10207
0.00803702 1.10151
0.00809267 1.10097
0.00814871 1.10043
0.00820514 1.0999
0.00826196 1.09938
0.00831917 1.09887
