1626294929	1000	4.22415e+06	0.000329036	0
1626933595	1000	2.6876e+06	0.000317374	0
1627538647	1000	461647	0.00035139	0
1628160506	1000	3.52569e+06	0.000466358	0
1628748751	1000	1.84467e+06	0.000446567	0
1629404224	1000	1.13807e+06	0.000325817	0
1630059697	1000	728957	0.0145906	0
1630563907	1000	2.26726e+06	0.000186523	0
1631185766	1000	1.16083e+06	0.00021294	0
1631925274	1000	1.1942e+06	0.000380559	0
1632563940	1000	2.41658e+06	0.000255477	0
1633185799	1000	343592	0.000392823	0
1633790851	1000	1.79313e+06	0.000573085	0
1634311868	1000	1.92281e+06	0.000341158	0
1634916920	1000	1.36456e+06	0.000243043	0
1635488358	1000	543509	0.00026279	0
1636110217	1000	1.4574e+06	0.00115459	0
1636681655	1000	4.52048e+06	0.00270323	0
1637185865	1000	3.74136e+06	0.00049617	0
1637757303	1000	2.66376e+06	0.000443742	0
1638362355	1000	3.37388e+06	0.000252335	0
1638967407	1000	2.87107e+06	0.000297732	0
1639538845	1000	1.47265e+06	0.000867508	0
1640177511	1000	1.4728e+06	0.000187297	0
1640765756	1000	1.54473e+06	0.000362853	0
1641370808	1000	1.40231e+06	0.000566633	0
1641975860	1000	898113	0.00150362	0
1642580912	1000	3.19141e+06	0.000550492	0
1643185964	1000	3.46014e+06	0.000308984	0
1643791016	1000	1.23632e+06	0.000280542	0
1644396068	1000	3.48586e+06	0.000276826	0
1644984313	1000	2.09331e+06	0.000297782	0
1645589365	1000	3.33416e+06	0.000203075	0
1646177610	1000	721618	0.000220771	0
1646765855	1000	1.7803e+06	0.000224277	0
1647421328	1000	2.32677e+06	0.000242784	0
1648043187	1000	1.77158e+06	0.000249504	0
1648681853	1000	1.21409e+06	0.000309314	0
1649286905	1000	1.43004e+06	0.00024275	0
1649875150	1000	2.67491e+06	0.000163846	0
1650480202	1000	2.3982e+06	0.000508347	0
1651102061	1000	1.24312e+06	0.000337929	0
1651690306	1000	746550	0.000405716	0
1652345779	1000	2.02278e+06	0.309154	0
1652866796	1000	2.89933e+06	0.000309853	0
1653471848	1000	5.46287e+06	0.000313385	0
1654060093	1000	1.11467e+06	0.00033986	0
1654665145	1000	1.10216e+06	0.000362984	0
1655253390	1000	1.16584e+06	0.000267279	0
1655841635	1000	3375.4	0.000284912	0
1656446687	1000	1.94465e+06	0.000360526	0
1657034932	1000	4.83979e+06	0.000364812	0
1657656791	1000	1.25545e+06	0.000331311	0
1658245036	1000	2.67593e+06	0.000328638	0
1658833281	1000	4.08044e+06	0.000397919	0
1659404719	1000	2.79623e+06	0.000189673	0
1659992964	1000	3.13649e+06	0.000215227	0
1660581209	1000	1.66118e+06	0.000692195	0
1661169454	1000	2.56523e+06	0.000294031	0
1661774506	1000	1.63663e+06	0.576545	0
1662362751	1000	752342	0.0003781	0
1662984610	1000	754205	0.000293046	0
1663572855	1000	2.36768e+06	0.000426716	0
1664177907	1000	1.54945e+06	0.000462473	0
1664766152	1000	654565	0.000611858	0
1665388011	1000	606612	0.000672875	0
1665942642	1000	2.85377e+06	0.000683219	0
1666514080	1000	2.67092e+06	0.000331433	0
1667085518	1000	1.64834e+06	0.00175125	0
1667623342	1000	1.53376e+06	0.000264498	0
1668211587	1000	3.27242e+06	0.163924	0
1668648569	1000	1.54109e+06	0.00152573	0
1669236814	1000	1.10539e+06	0.000333947	0
1669808252	1000	378456	0.000209391	0
1670396497	1000	1.40692e+06	0.000221476	0
1671001549	1000	2.72883e+06	0.00655089	0
1671556180	1000	1.19643e+06	0.00038073	0
1672144425	1000	2.13744e+06	0.000308243	0
1672749477	1000	1.98034e+06	0.00020744	0
1673287301	1000	3.28499e+06	0.000548562	0
1673858739	1000	2.98045e+06	0.000292494	0
1674446984	1000	2.73187e+06	0.000166041	0
1675035229	1000	2.61715e+06	0.000245082	0
1675606667	1000	2.35574e+06	0.00228496	0
1676110877	1000	1.1961e+06	0.000366971	0
1676699122	1000	2.46319e+06	0.000504844	0
1677304174	1000	1.90944e+06	0.000399091	0
1677892419	1000	3.13122e+06	0.000894819	0
1678463857	1000	1.07389e+06	0.000879662	0
1679035295	1000	2.26849e+06	0.000162101	0
1679606733	1000	2.91593e+06	0.000247553	0
1680194978	1000	1.72174e+06	0.000241056	0
1680766416	1000	2.07406e+06	0.000409536	0
1681337854	1000	1.11823e+06	0.000246679	0
1681926099	1000	414688	0.000322168	0
1682514344	1000	4.40467e+06	0.000451866	0
1683102589	1000	1.92577e+06	0.00021302	0
1683690834	1000	2.57386e+06	0.000255315	0
1684279079	1000	1.65656e+06	0.000363624	0
1684867324	1000	1.71691e+06	0.000311808	0
1685438762	1000	2.1575e+06	0.00022595	0
