Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8316 209 5 6 9 9 3.47057e+06 2.3242
8721 209 5 6 9 9 1.61238e+06 3.53896
9311 209 5 6 9 9 4210.02 2.39477
3814 209 5 6 9 9 1.68023e+07 21.7109
5240 209 5 6 9 9 20695.1 3.40778
5892 209 5 6 9 9 131176 2.24445
217 209 5 6 9 9 1101.62 1002.32
2559 209 5 6 9 9 387266 3.37285
4812 209 5 6 9 9 102615 3.53282
8971 209 5 6 9 9 625961 2.27769
3782 209 5 6 9 9 231890 2.33623
9025 209 5 6 9 9 8.08616e+06 2.27444
6911 209 5 6 9 9 2.16597e+07 2.26303
3314 209 5 6 9 9 3.79828e+08 3.36434
807 209 5 6 9 9 4.63855e+06 3.36155
2944 209 5 6 9 9 330187 2.31709
1542 209 5 6 9 9 118132 2.29297
4378 209 5 6 9 9 69781.2 3.47922
5676 209 5 6 9 9 368981 2.29275
5735 209 5 6 9 9 3311.56 3.58737
1868 209 5 6 9 9 20.4321 916.27
9739 209 5 6 9 9 439.182 866.017
1451 209 5 6 9 9 4.14118e+06 2.30712
3330 209 5 6 9 9 5729.16 2.32015
141 209 5 6 9 9 6.47648e+07 2.27108
5488 209 5 6 9 9 77689.7 2.30919
2609 209 5 6 9 9 2.98547e+08 3.40204
1745 209 5 6 9 9 1.52806e+06 2.28482
3902 209 5 6 9 9 1.41571e+06 2.27607
4097 209 5 6 9 9 982021 3.44875
9615 209 5 6 9 9 1.00654e+06 228.108
4437 209 5 6 9 9 28930.8 2.28774
7026 209 5 6 9 9 69646.2 2.3453
1224 209 5 6 9 9 2.01912e+06 2.29346
7414 209 5 6 9 9 381016 2.26182
6534 209 5 6 9 9 1.6433e+06 2.28537
8710 209 5 6 9 9 550384 2.27883
1204 209 5 6 9 9 19350.5 2.25852
1946 209 5 6 9 9 32160 2.28743
552 209 5 6 9 9 7.44665e+06 3.47587
3702 209 5 6 9 9 377166 3.44883
8379 209 5 6 9 9 310341 3.46473
9444 209 5 6 9 9 2.38687e+06 3.39181
7507 209 5 6 9 9 650250 2.24468
7769 209 5 6 9 9 341192 2.27304
8422 209 5 6 9 9 117430 3.38805
8400 209 5 6 9 9 81202.3 2.38858
6827 209 5 6 9 9 5.56704e+06 3.46864
5341 209 5 6 9 9 101577 2.28414
9252 209 5 6 9 9 1550.95 559.165
729 209 5 6 9 9 45803.6 2.27725
