Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3603 243 4 9 9 9 3.24686e+06 2.67669
7703 243 4 9 9 9 1.84417e+06 2.63318
4062 243 4 9 9 9 21844.9 2.69317
9073 243 4 9 9 9 2250.24 4.09704
9516 243 4 9 9 9 537121 4.03236
1842 243 4 9 9 9 1.90294e+06 2.68487
1642 243 4 9 9 9 582157 2.64766
1660 243 4 9 9 9 14200 2.80937
7883 243 4 9 9 9 32272.5 2.69441
9472 243 4 9 9 9 144023 2.60869
4232 243 4 9 9 9 1.11349e+08 2.62522
2850 243 4 9 9 9 809429 2.67017
1273 243 4 9 9 9 91745.1 2.67689
1982 243 4 9 9 9 97560.2 4.01359
1577 243 4 9 9 9 177032 2.7709
493 243 4 9 9 9 122693 2.6171
9739 243 4 9 9 9 135.052 1000.18
3596 243 4 9 9 9 419332 2.60877
3606 243 4 9 9 9 346916 2.68277
8296 243 4 9 9 9 281367 2.60702
2655 243 4 9 9 9 57790.8 2.60402
9434 243 4 9 9 9 1.53792e+06 2.65171
1196 243 4 9 9 9 5.46353e+06 3.90576
1210 243 4 9 9 9 172238 2.68454
7145 243 4 9 9 9 9.16696e+06 769.88
9918 243 4 9 9 9 76077.5 2.61725
4806 243 4 9 9 9 614606 2.65005
6859 243 4 9 9 9 1.14494e+06 2.64448
1303 243 4 9 9 9 463.318 1118.18
8237 243 4 9 9 9 720115 3.95566
178 243 4 9 9 9 68838.2 2.643
5479 243 4 9 9 9 62549.1 4.18881
9307 243 4 9 9 9 1.60381e+08 58.8788
7340 243 4 9 9 9 1.94016e+08 2.6623
3506 243 4 9 9 9 208880 4.18015
2612 243 4 9 9 9 3788.24 937.576
2813 243 4 9 9 9 103756 2.61445
8298 243 4 9 9 9 1.29006e+06 2.64425
2714 243 4 9 9 9 15904 2.74493
875 243 4 9 9 9 357345 4.03186
1740 243 4 9 9 9 4431.51 3.95084
4496 243 4 9 9 9 1.6405e+07 2.60774
8937 243 4 9 9 9 3.18152e+06 2.63517
1955 243 4 9 9 9 1.35854e+06 4.16813
305 243 4 9 9 9 18661.9 4.01535
5310 243 4 9 9 9 9.6702e+06 3.92268
134 243 4 9 9 9 545340 2.66669
8868 243 4 9 9 9 31038.9 2.61227
8374 243 4 9 9 9 4.31904e+06 2.60629
8762 243 4 9 9 9 772606 4.02714
8816 243 4 9 9 9 662808 2.60769
