Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
7299 261 8 8 8 10 4.27343e+06 4.29262
6610 261 8 8 8 10 47831.2 2.93145
7013 261 8 8 8 10 1.17725e+07 2.86283
570 261 8 8 8 10 7.82881e+06 9.11195
5251 261 8 8 8 10 1.2588e+06 2.89678
1781 261 8 8 8 10 366245 2.89094
1052 261 8 8 8 10 204529 2.88352
3256 261 8 8 8 10 40066.8 2.90761
7547 261 8 8 8 10 501472 2.88042
9610 261 8 8 8 10 338980 2.85912
1971 261 8 8 8 10 422266 2.86397
9094 261 8 8 8 10 75646.4 2.91949
1558 261 8 8 8 10 214228 2.93179
2803 261 8 8 8 10 18708.9 24.6821
8506 261 8 8 8 10 754590 2.91364
343 261 8 8 8 10 412401 4.28527
444 261 8 8 8 10 74964.4 2.85747
7397 261 8 8 8 10 22510.6 4.29783
8075 261 8 8 8 10 1.35904e+07 2.89944
8202 261 8 8 8 10 1.93174e+07 2.85979
5359 261 8 8 8 10 31692.5 2.85665
3404 261 8 8 8 10 1.34394e+06 4.3217
7541 261 8 8 8 10 9260.1 3.01459
8603 261 8 8 8 10 84601.2 2.87894
1509 261 8 8 8 10 5996.04 2.9916
6113 261 8 8 8 10 1.04912e+07 24.9212
7792 261 8 8 8 10 21792.9 17.7437
4542 261 8 8 8 10 81951.3 100
7496 261 8 8 8 10 2442.73 70.5441
6455 261 8 8 8 10 11932.7 354.178
2437 261 8 8 8 10 260897 121.528
9316 261 8 8 8 10 257136 2.88757
180 261 8 8 8 10 186.176 1156.45
3009 261 8 8 8 10 674547 2.94591
5503 261 8 8 8 10 3.02017e+06 2.93214
3169 261 8 8 8 10 3.33171e+07 2.90445
9269 261 8 8 8 10 309841 2.85625
6138 261 8 8 8 10 24474.6 113.951
7 261 8 8 8 10 46295.9 2.89806
6718 261 8 8 8 10 69268.2 2.9105
2057 261 8 8 8 10 899060 2.86796
4052 261 8 8 8 10 0.874995 1329.21
4505 261 8 8 8 10 3.84332e+06 2.95416
3781 261 8 8 8 10 568429 2.88768
4647 261 8 8 8 10 990648 2.85707
1901 261 8 8 8 10 2.63226e+06 2.9043
7379 261 8 8 8 10 521222 2.8613
9947 261 8 8 8 10 802150 2.88336
3265 261 8 8 8 10 1.25441e+07 4.49805
5426 261 8 8 8 10 17105.4 72.242
5643 261 8 8 8 10 882519 164.073
