Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8033 179 5 5 8 9 84757.8 2.93273
5510 179 5 5 8 9 540.979 654.7
7779 179 5 5 8 9 42382.8 309.733
6081 179 5 5 8 9 436379 2.83434
7248 179 5 5 8 9 1.50835e+06 2.8512
3837 179 5 5 8 9 23845.9 423.236
8258 179 5 5 8 9 30.492 745.325
333 179 5 5 8 9 26796 2.99893
8382 179 5 5 8 9 70393.6 2.02117
4498 179 5 5 8 9 50289.9 3.00505
9370 179 5 5 8 9 187851 1.90908
87 179 5 5 8 9 49630.7 805.925
7279 179 5 5 8 9 110544 2.9295
3696 179 5 5 8 9 41988.5 2.00623
2847 179 5 5 8 9 121618 1.95944
2008 179 5 5 8 9 69599.7 1.92191
4085 179 5 5 8 9 2.37802e+08 2.84416
7176 179 5 5 8 9 36415.4 1.89662
1594 179 5 5 8 9 48885.6 1.98225
314 179 5 5 8 9 3.52999e+06 1.92811
9624 179 5 5 8 9 2.48925e+06 2.95965
2331 179 5 5 8 9 812584 2.83076
7726 179 5 5 8 9 1058.9 741.47
5620 179 5 5 8 9 2.00423e+06 2.83209
1872 179 5 5 8 9 122896 1.90981
4670 179 5 5 8 9 85691.2 1.9219
5095 179 5 5 8 9 584111 1.95748
5732 179 5 5 8 9 22585.5 50.2168
9707 179 5 5 8 9 90805.3 1.91956
8333 179 5 5 8 9 1254.7 676.821
3469 179 5 5 8 9 132182 2.84027
9172 179 5 5 8 9 64204.4 14.5993
7068 179 5 5 8 9 39078.8 2.89924
188 179 5 5 8 9 232.666 729.872
3903 179 5 5 8 9 92203.4 1.8979
930 179 5 5 8 9 573012 2.85289
1023 179 5 5 8 9 7.00386e+06 1.95346
8758 179 5 5 8 9 140439 1.90233
2055 179 5 5 8 9 1774.85 13.9232
1557 179 5 5 8 9 1.45078e+08 2.84119
6616 179 5 5 8 9 375791 1.9405
147 179 5 5 8 9 29233.5 3.99623
4766 179 5 5 8 9 1.2241e+06 2.963
4666 179 5 5 8 9 1.05099e+06 2.85167
7948 179 5 5 8 9 573601 1.97706
6916 179 5 5 8 9 4603.69 2.00372
8032 179 5 5 8 9 3010.9 3.08436
3951 179 5 5 8 9 82148.6 1.93759
5868 179 5 5 8 9 581323 1.93404
899 179 5 5 8 9 5.9982e+09 2.85665
1653 179 5 5 8 9 130955 1.92303
