Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1105 199 6 7 7 9 515759 2.15362
1688 199 6 7 7 9 246045 2.20303
754 199 6 7 7 9 5.68837e+07 2.1253
3977 199 6 7 7 9 91832.1 2.12768
5227 199 6 7 7 9 1.24358e+06 2.16602
1055 199 6 7 7 9 1.97879e+06 3.30812
2741 199 6 7 7 9 263046 2.19624
2053 199 6 7 7 9 3.48037e+06 2.1513
3512 199 6 7 7 9 9140.78 2.27626
9496 199 6 7 7 9 4550.39 1006.72
4597 199 6 7 7 9 1.39302e+07 2.1769
4437 199 6 7 7 9 499198 2.15628
6006 199 6 7 7 9 961728 2.14842
3247 199 6 7 7 9 15076.7 25.7771
7226 199 6 7 7 9 30882.4 2.20732
8216 199 6 7 7 9 118799 2.16829
6570 199 6 7 7 9 228497 2.11833
7109 199 6 7 7 9 733496 2.12304
1206 199 6 7 7 9 1.74123e+08 2.15981
8017 199 6 7 7 9 123.516 919.94
8503 199 6 7 7 9 4321.55 20.5458
4993 199 6 7 7 9 13168.1 31.1914
1510 199 6 7 7 9 39463.1 118.982
8646 199 6 7 7 9 1.27529e+09 3.17684
8353 199 6 7 7 9 8.74127e+08 3.17155
2741 199 6 7 7 9 263046 2.20671
3927 199 6 7 7 9 714456 3.31141
8164 199 6 7 7 9 387898 2.11565
3433 199 6 7 7 9 2746.27 13.9923
7662 199 6 7 7 9 15969 112.593
2208 199 6 7 7 9 383016 2.16258
131 199 6 7 7 9 494723 2.15476
6539 199 6 7 7 9 1.44844e+06 2.12535
6846 199 6 7 7 9 5604.47 2.20206
9094 199 6 7 7 9 160943 2.1441
8371 199 6 7 7 9 78137.9 2.12048
6054 199 6 7 7 9 7355.35 3.27471
8414 199 6 7 7 9 32078.1 2.18393
7819 199 6 7 7 9 4846.72 2.27976
996 199 6 7 7 9 8.75949e+06 3.21353
5329 199 6 7 7 9 3969.88 93.0928
1982 199 6 7 7 9 145296 2.14713
1938 199 6 7 7 9 421357 2.17663
2481 199 6 7 7 9 610421 3.33743
2812 199 6 7 7 9 1.84468 831.692
6999 199 6 7 7 9 22307.6 3.29783
228 199 6 7 7 9 14318.1 3.22201
585 199 6 7 7 9 3.99851e+06 2.17118
9970 199 6 7 7 9 4.44056e+06 2.16508
362 199 6 7 7 9 5985.14 2.15293
9264 199 6 7 7 9 43986.3 2.13018
