Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6544 253 5 7 10 10 4.62644e+07 4.93332
6475 253 5 7 10 10 444651 5.92431
4344 253 5 7 10 10 1.46607e+07 6.54719
9806 253 5 7 10 10 1911.74 7.98694
2146 253 5 7 10 10 2.16763e+08 6.82008
5302 253 5 7 10 10 137016 4.68276
1768 253 5 7 10 10 12060.7 8.47822
4627 253 5 7 10 10 6.90095e+07 6.64823
2135 253 5 7 10 10 0.943417 1241.96
9526 253 5 7 10 10 539543 3.83644
9983 253 5 7 10 10 1.12367e+06 3.7282
3929 253 5 7 10 10 8.5383e+06 5.52066
4915 253 5 7 10 10 897.495 1535.49
9013 253 5 7 10 10 187850 6.60706
515 253 5 7 10 10 197902 6.48773
3268 253 5 7 10 10 6.11346e+07 4.53682
2851 253 5 7 10 10 2478.9 1196.53
5649 253 5 7 10 10 0.916001 1283.45
8656 253 5 7 10 10 2.85042e+07 3.50203
7242 253 5 7 10 10 329063 3.10783
5565 253 5 7 10 10 10913.9 12.5015
2636 253 5 7 10 10 1.36835 1212.31
7224 253 5 7 10 10 3.06132e+06 429.889
2428 253 5 7 10 10 51587.2 3.21432
7377 253 5 7 10 10 43766.6 5.01389
9870 253 5 7 10 10 1.13253e+07 3.02211
5335 253 5 7 10 10 172386 3.47353
7266 253 5 7 10 10 6.30159e+08 5.47627
9837 253 5 7 10 10 713522 5.07102
2990 253 5 7 10 10 2.0437e+06 4.93196
7235 253 5 7 10 10 1.30022e+07 4.48515
6868 253 5 7 10 10 456483 18.5862
8181 253 5 7 10 10 389065 34.1508
3426 253 5 7 10 10 1.56811e+06 6.17971
1980 253 5 7 10 10 185242 5.33007
2524 253 5 7 10 10 1.02749 1165.23
3488 253 5 7 10 10 33869.7 4.38248
9195 253 5 7 10 10 4.61338e+08 2.82259
5077 253 5 7 10 10 666854 4.38426
5990 253 5 7 10 10 13533.1 2.87815
974 253 5 7 10 10 10487.6 22.9072
6031 253 5 7 10 10 20068.8 10.1614
2559 253 5 7 10 10 53991.7 85.2227
9409 253 5 7 10 10 24765.7 2.8327
5478 253 5 7 10 10 959706 2.75165
5496 253 5 7 10 10 2154.14 4.25528
6497 253 5 7 10 10 168351 2.85561
3222 253 5 7 10 10 5.29269e+08 2.79076
9436 253 5 7 10 10 264030 2.86989
7893 253 5 7 10 10 1.90106e+06 2.86591
4642 253 5 7 10 10 40567.2 2.81691
