Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1758 241 8 8 8 8 845838 2.62998
545 241 8 8 8 8 418354 2.77486
3524 241 8 8 8 8 28776.7 4.00594
9920 241 8 8 8 8 172540 2.63398
2432 241 8 8 8 8 47248.3 2.75822
7228 241 8 8 8 8 431360 2.69446
8850 241 8 8 8 8 0.913543 1171.19
4410 241 8 8 8 8 6.43888e+07 2.6386
3476 241 8 8 8 8 6.77632e+06 2.65115
4483 241 8 8 8 8 17829.9 2.64397
7836 241 8 8 8 8 533899 2.70864
9948 241 8 8 8 8 1.48694e+06 2.63971
7909 241 8 8 8 8 184274 2.67568
1384 241 8 8 8 8 66688.4 2.65166
441 241 8 8 8 8 180.314 1011.79
1675 241 8 8 8 8 2301.85 2.76731
9391 241 8 8 8 8 6091.37 1093.31
553 241 8 8 8 8 533665 2.60483
2550 241 8 8 8 8 491310 2.64046
1775 241 8 8 8 8 143365 2.6387
900 241 8 8 8 8 247351 2.74165
9947 241 8 8 8 8 688123 2.646
8683 241 8 8 8 8 43010.5 4.06325
1078 241 8 8 8 8 1814.29 4.15661
2958 241 8 8 8 8 1723.54 22.7684
9365 241 8 8 8 8 214112 2.61262
5383 241 8 8 8 8 1.61903e+06 3.95799
7111 241 8 8 8 8 6.95397e+06 4.06889
2452 241 8 8 8 8 3.34485e+08 3.90766
2469 241 8 8 8 8 1.05299e+06 3.90299
5361 241 8 8 8 8 1.2324e+07 3.90473
2032 241 8 8 8 8 3.74021e+08 2.66326
3494 241 8 8 8 8 999613 2.6601
8544 241 8 8 8 8 924482 2.6559
40 241 8 8 8 8 34570.3 2.62222
6095 241 8 8 8 8 1.67912e+06 2.64986
20 241 8 8 8 8 214113 2.63105
8236 241 8 8 8 8 1.24858e+07 3.97952
9832 241 8 8 8 8 1.25944e+07 2.61478
4951 241 8 8 8 8 1.43262e+06 2.66479
2565 241 8 8 8 8 150377 2.65682
319 241 8 8 8 8 59901.8 2.75077
7485 241 8 8 8 8 6988.63 39.753
1018 241 8 8 8 8 354079 2.6514
8887 241 8 8 8 8 136216 2.66042
3134 241 8 8 8 8 174504 2.66752
7823 241 8 8 8 8 48986.9 4.11364
5123 241 8 8 8 8 75658.7 2.76379
4600 241 8 8 8 8 8.96644e+06 2.66064
280 241 8 8 8 8 1.77585e+06 3.90883
7561 241 8 8 8 8 4767.98 68.5678
