Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4859 269 8 8 9 9 185436 4.46909
7497 269 8 8 9 9 2.83238e+07 2.96942
5900 269 8 8 9 9 1.33732e+07 4.43679
6890 269 8 8 9 9 39276.7 4.69886
2431 269 8 8 9 9 14732.9 2.96076
1394 269 8 8 9 9 1714.19 3.00952
1477 269 8 8 9 9 398315 3.00664
7922 269 8 8 9 9 68973.7 113.525
2309 269 8 8 9 9 921198 2.96471
895 269 8 8 9 9 7.60672e+07 446.216
3958 269 8 8 9 9 1.02011e+09 3.00067
8682 269 8 8 9 9 0.872254 1178.52
3613 269 8 8 9 9 193904 2.98887
9600 269 8 8 9 9 49404 4.76371
4245 269 8 8 9 9 2.41433e+06 4.5634
1286 269 8 8 9 9 218363 2.99225
6743 269 8 8 9 9 1844.46 55.5202
3753 269 8 8 9 9 36235.4 3.00303
8871 269 8 8 9 9 56062 23.9505
5276 269 8 8 9 9 48833.5 3.01053
2749 269 8 8 9 9 3.88344e+06 4.41255
3835 269 8 8 9 9 1.33879e+06 2.94703
8486 269 8 8 9 9 71148.8 3.11913
9506 269 8 8 9 9 821.226 1177
372 269 8 8 9 9 92784.7 2.9794
4375 269 8 8 9 9 31750.4 3.00746
3724 269 8 8 9 9 6463.58 2.97747
6791 269 8 8 9 9 299107 2.96904
581 269 8 8 9 9 19191.8 3.02206
4068 269 8 8 9 9 127395 465.423
5340 269 8 8 9 9 160462 3.01421
9722 269 8 8 9 9 346701 2.97954
4444 269 8 8 9 9 4.91035e+07 3.01457
859 269 8 8 9 9 797238 2.96745
4426 269 8 8 9 9 5.47757e+06 4.4238
5054 269 8 8 9 9 2.00347e+07 4.62931
6672 269 8 8 9 9 5.44998e+06 3.00502
8722 269 8 8 9 9 10376.6 12.1721
3568 269 8 8 9 9 126788 4.67705
678 269 8 8 9 9 851434 3.0406
9190 269 8 8 9 9 28857 2.99546
7987 269 8 8 9 9 8.36415e+07 4.42387
7779 269 8 8 9 9 49628.3 3.00506
4694 269 8 8 9 9 2.05575e+08 4.41001
2143 269 8 8 9 9 1.564e+08 4.41526
6167 269 8 8 9 9 5.72e+08 4.41535
9056 269 8 8 9 9 2.82616e+06 4.61113
8569 269 8 8 9 9 690125 3.44534
875 269 8 8 9 9 91758.6 4.59913
4981 269 8 8 9 9 816809 2.95899
6315 269 8 8 9 9 468432 3.0257
