Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
2741 241 7 8 8 9 452087 2.63317
8003 241 7 8 8 9 240769 55.6897
1274 241 7 8 8 9 119183 2.66175
2241 241 7 8 8 9 4004.13 2.7909
6714 241 7 8 8 9 186171 2.70561
9587 241 7 8 8 9 66467 2.69971
4112 241 7 8 8 9 4.16334e+06 2.62903
707 241 7 8 8 9 369839 4.16783
4650 241 7 8 8 9 47920.3 4.06427
6214 241 7 8 8 9 167688 2.72469
469 241 7 8 8 9 1.0055e+06 2.64007
4877 241 7 8 8 9 1.20463e+06 2.64436
2206 241 7 8 8 9 546536 4.1625
818 241 7 8 8 9 554700 2.68232
9104 241 7 8 8 9 1.13709e+06 4.10889
6142 241 7 8 8 9 1.09506e+09 3.9309
7766 241 7 8 8 9 1.14912e+09 392.244
3219 241 7 8 8 9 1.71563e+06 2.63828
2510 241 7 8 8 9 3.39829e+07 3.95383
9317 241 7 8 8 9 538818 3.94044
1141 241 7 8 8 9 171166 2.64746
2306 241 7 8 8 9 765963 2.68859
7546 241 7 8 8 9 9858.73 2.73685
3896 241 7 8 8 9 888179 2.62427
1052 241 7 8 8 9 148275 2.65948
4859 241 7 8 8 9 45341.4 177.264
7142 241 7 8 8 9 197786 2.72149
9844 241 7 8 8 9 559531 3.94939
4093 241 7 8 8 9 561006 2.71413
2561 241 7 8 8 9 4048.65 4.26104
5635 241 7 8 8 9 749687 178.104
4251 241 7 8 8 9 424526 2.67667
8159 241 7 8 8 9 14167.7 4.06134
6419 241 7 8 8 9 329692 2.69444
5371 241 7 8 8 9 1.71755e+07 2.94696
5134 241 7 8 8 9 3.4987e+06 2.67664
8822 241 7 8 8 9 11727.4 4.18459
5253 241 7 8 8 9 3.5403e+06 2.68652
7152 241 7 8 8 9 17871.8 4.09964
4701 241 7 8 8 9 3.19247e+06 3.94979
4576 241 7 8 8 9 2.71722e+06 4.07275
9408 241 7 8 8 9 2.39087e+07 2.69504
5556 241 7 8 8 9 200323 2.64911
9191 241 7 8 8 9 2.54877e+07 31.8052
2115 241 7 8 8 9 679.727 1211.63
7288 241 7 8 8 9 171213 2.68891
1184 241 7 8 8 9 38760.9 14.7754
605 241 7 8 8 9 104389 4.02491
3135 241 7 8 8 9 777720 4.04227
5763 241 7 8 8 9 2.24613e+08 2.70809
1426 241 7 8 8 9 0.918962 1133.03
