Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
7996 137 5 6 6 6 499159 2.30377
171 137 5 6 6 6 1.37377e+06 1.45029
9269 137 5 6 6 6 73117.8 1.48151
7545 137 5 6 6 6 46583.2 1.50176
6207 137 5 6 6 6 44712.1 1.50569
1802 137 5 6 6 6 92228.9 2.24822
264 137 5 6 6 6 447798 1.47429
1080 137 5 6 6 6 828672 1.45435
9476 137 5 6 6 6 633223 1.47071
8387 137 5 6 6 6 3426.23 3.06619
7453 137 5 6 6 6 9.22015e+06 1.44649
602 137 5 6 6 6 19830.2 2.32992
8541 137 5 6 6 6 239228 1.46442
5255 137 5 6 6 6 3202.75 136.52
3844 137 5 6 6 6 77829.9 2.38768
2230 137 5 6 6 6 3.05721e+06 1.46968
1856 137 5 6 6 6 1.56974e+07 2.17065
5887 137 5 6 6 6 41810.7 1.46063
1099 137 5 6 6 6 1304 578.67
4286 137 5 6 6 6 528687 2.17226
9090 137 5 6 6 6 182435 1.47076
5913 137 5 6 6 6 399208 2.16584
6397 137 5 6 6 6 339947 1.45942
3432 137 5 6 6 6 9.32072e+07 1.51105
9186 137 5 6 6 6 301744 2.16546
1333 137 5 6 6 6 214919 1.44573
610 137 5 6 6 6 20107.6 1.55057
7939 137 5 6 6 6 524435 1.46996
614 137 5 6 6 6 1.06122e+06 1.4727
4363 137 5 6 6 6 119372 1.47196
2075 137 5 6 6 6 412918 2.25466
8102 137 5 6 6 6 323599 1.4653
907 137 5 6 6 6 629333 1.47543
2582 137 5 6 6 6 2.74677e+06 1.44318
5421 137 5 6 6 6 4.89899e+06 1.45944
8573 137 5 6 6 6 8205.64 1.47363
1920 137 5 6 6 6 935109 1.52681
4329 137 5 6 6 6 26544.6 96.9756
4142 137 5 6 6 6 52391.4 1.46654
9560 137 5 6 6 6 1487.65 2.35776
641 137 5 6 6 6 761551 2.19302
2958 137 5 6 6 6 5621.12 2.3749
35 137 5 6 6 6 2.65207e+06 1.47734
4036 137 5 6 6 6 385048 1.46952
3485 137 5 6 6 6 8125.73 704.633
9170 137 5 6 6 6 56873.1 1.49473
4108 137 5 6 6 6 678558 1.46718
207 137 5 6 6 6 2.91233e+06 1.48889
9 137 5 6 6 6 612.606 590.129
9443 137 5 6 6 6 267740 1.47716
7506 137 5 6 6 6 2.40798e+07 2.16504
