Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
7465 115 4 4 6 7 9626.46 1.88766
7781 115 4 4 6 7 55452.6 1.78761
8939 115 4 4 6 7 166662 1.21818
6302 115 4 4 6 7 2.55633e+06 1.21451
9854 115 4 4 6 7 19712 27.5501
8980 115 4 4 6 7 32650 1.22265
1702 115 4 4 6 7 254091 1.2073
1549 115 4 4 6 7 147561 1.20233
4450 115 4 4 6 7 1.41674 492.382
9527 115 4 4 6 7 622.977 430.996
5809 115 4 4 6 7 1.04416e+06 1.20758
8069 115 4 4 6 7 188640 1.19581
1359 115 4 4 6 7 3.41836e+06 1.20641
4465 115 4 4 6 7 1.26151e+07 1.21291
1950 115 4 4 6 7 209911 196.458
8880 115 4 4 6 7 3543.36 1.78626
851 115 4 4 6 7 11663.7 1.28175
1814 115 4 4 6 7 15495.5 1.23489
1081 115 4 4 6 7 8.9948e+07 1.21199
7361 115 4 4 6 7 1.39824e+06 1.19366
738 115 4 4 6 7 168223 1.78562
4856 115 4 4 6 7 8682.16 1.96524
2608 115 4 4 6 7 6.05844e+06 1.21491
5856 115 4 4 6 7 187818 1.21354
8722 115 4 4 6 7 2147.54 1.98471
9447 115 4 4 6 7 494973 1.219
8524 115 4 4 6 7 1.35764e+07 1.21793
5139 115 4 4 6 7 2.09019e+06 1.86058
5000 115 4 4 6 7 136436 1.24001
9286 115 4 4 6 7 388017 1.78668
6285 115 4 4 6 7 316933 1.88244
2135 115 4 4 6 7 682.685 154.792
9579 115 4 4 6 7 1.24006e+06 9.79665
1106 115 4 4 6 7 504397 1.78504
1237 115 4 4 6 7 808932 1.20564
3895 115 4 4 6 7 108729 1.2084
868 115 4 4 6 7 1.01176e+06 1.19937
9188 115 4 4 6 7 516582 1.80987
4222 115 4 4 6 7 585451 1.19342
5642 115 4 4 6 7 11014.2 1.26492
6610 115 4 4 6 7 1742.09 1.20205
4975 115 4 4 6 7 58474.4 1.20256
8036 115 4 4 6 7 1.50414e+06 1.20609
7078 115 4 4 6 7 68492.4 1.21763
4422 115 4 4 6 7 78726.6 1.21671
4120 115 4 4 6 7 5142.59 1.21117
94 115 4 4 6 7 148465 1.19048
1797 115 4 4 6 7 14832.4 1.279
6568 115 4 4 6 7 107985 1.79345
3772 115 4 4 6 7 1.23223e+07 1.20883
9410 115 4 4 6 7 132909 1.78352
