Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
2263 244 4 7 10 10 4868.72 656.37
2544 244 4 7 10 10 1.34018e+06 2.65776
7733 244 4 7 10 10 103484 2.69768
9850 244 4 7 10 10 4.60484e+06 2.67196
7914 244 4 7 10 10 872189 2.6575
2101 244 4 7 10 10 375498 2.66662
8117 244 4 7 10 10 154790 2.78536
1655 244 4 7 10 10 1138.17 1236.51
1680 244 4 7 10 10 275584 2.64924
9067 244 4 7 10 10 2.28187e+07 4.03271
923 244 4 7 10 10 1.84534e+07 2.67656
4026 244 4 7 10 10 72589.2 2.74898
8235 244 4 7 10 10 130139 2.65528
4095 244 4 7 10 10 1.89961e+08 2.66235
4823 244 4 7 10 10 5641.14 18.6879
520 244 4 7 10 10 1.41125e+06 4.00974
2037 244 4 7 10 10 342580 2.66953
9875 244 4 7 10 10 13001 2.78295
305 244 4 7 10 10 192835 2.76315
9978 244 4 7 10 10 3.08877e+06 37.2596
6040 244 4 7 10 10 4.17267e+06 4.16327
6596 244 4 7 10 10 1.0613e+06 2.61238
5466 244 4 7 10 10 248174 2.61553
9326 244 4 7 10 10 8629.44 4.1193
8821 244 4 7 10 10 6.54101e+06 3.92229
9020 244 4 7 10 10 1.95575e+06 2.65782
7831 244 4 7 10 10 1.38625e+07 2.64859
6104 244 4 7 10 10 240504 2.66913
3704 244 4 7 10 10 172.288 900.386
4313 244 4 7 10 10 1.5891e+06 2.6146
7769 244 4 7 10 10 266877 2.64904
8744 244 4 7 10 10 421970 2.64617
1375 244 4 7 10 10 152455 4.04219
570 244 4 7 10 10 8.8376e+06 4.08796
4456 244 4 7 10 10 1.11161e+06 2.69741
5363 244 4 7 10 10 384730 2.64525
4244 244 4 7 10 10 362235 2.64472
2968 244 4 7 10 10 7.7854e+07 2.63534
1538 244 4 7 10 10 99524.7 47.4214
4892 244 4 7 10 10 2.5734e+07 3.93357
7772 244 4 7 10 10 1.08703e+06 2.60669
6127 244 4 7 10 10 71.6338 1060.45
3826 244 4 7 10 10 208810 4.0791
5324 244 4 7 10 10 213028 2.6698
4618 244 4 7 10 10 65493.8 4.00924
6063 244 4 7 10 10 2.91705e+07 2.64694
3028 244 4 7 10 10 1.69752e+06 2.65309
1023 244 4 7 10 10 1.42233e+07 2.6681
3753 244 4 7 10 10 12034.5 4.0862
5173 244 4 7 10 10 557083 2.62895
846 244 4 7 10 10 86433.7 2.65436
