Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
7894 107 4 4 6 6 34667.3 1.20471
7155 107 4 4 6 6 611547 1.13261
5829 107 4 4 6 6 1.13139e+06 1.11668
7613 107 4 4 6 6 835774 1.12256
6514 107 4 4 6 6 8.48579e+06 1.12331
3591 107 4 4 6 6 41355.4 2.30354
6428 107 4 4 6 6 56112.9 1.19904
2544 107 4 4 6 6 449117 1.1063
3430 107 4 4 6 6 4.65639e+06 1.10674
850 107 4 4 6 6 534043 1.84044
1996 107 4 4 6 6 64104.5 1.10934
5613 107 4 4 6 6 20327.8 1.74632
46 107 4 4 6 6 2820.83 1.19989
3776 107 4 4 6 6 3329.76 1.71287
2250 107 4 4 6 6 124048 1.18397
2230 107 4 4 6 6 4.10264e+06 1.6594
1403 107 4 4 6 6 435.466 394.503
2656 107 4 4 6 6 1.72664e+07 1.12033
850 107 4 4 6 6 534043 1.84223
9377 107 4 4 6 6 3.45439e+06 1.65588
4806 107 4 4 6 6 285350 1.12263
8204 107 4 4 6 6 64911.4 23.5984
6706 107 4 4 6 6 86559.8 1.65847
3941 107 4 4 6 6 2.30656e+06 15.9149
9382 107 4 4 6 6 3495.06 1.17166
294 107 4 4 6 6 2.01651e+06 1.11252
1555 107 4 4 6 6 112913 1.10528
1006 107 4 4 6 6 1.28964e+07 1.65623
1748 107 4 4 6 6 5121.7 1.10873
1468 107 4 4 6 6 507268 1.6564
304 107 4 4 6 6 166787 1.6592
5227 107 4 4 6 6 616446 1.12919
8910 107 4 4 6 6 2.23191e+07 1.13752
6511 107 4 4 6 6 5700.12 26.9871
3226 107 4 4 6 6 2.53864e+07 1.65842
1050 107 4 4 6 6 83241.7 1.10555
3812 107 4 4 6 6 19791.3 1.75811
3658 107 4 4 6 6 402534 1.15115
4326 107 4 4 6 6 11562.6 1.77601
2000 107 4 4 6 6 4.25928e+06 1.11161
2047 107 4 4 6 6 22814.1 1.78963
6986 107 4 4 6 6 241375 1.11934
8220 107 4 4 6 6 96780.7 1.12475
939 107 4 4 6 6 215910 1.11556
1649 107 4 4 6 6 78709.4 1.20479
1870 107 4 4 6 6 583887 1.13351
489 107 4 4 6 6 3.08517e+06 1.12401
610 107 4 4 6 6 24466.1 3.57998
5902 107 4 4 6 6 1.24589e+06 1.12646
5636 107 4 4 6 6 2.46963e+07 1.1241
8550 107 4 4 6 6 8802.96 1.75093
