Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3606 221 4 8 8 10 705680 2.48663
192 221 4 8 8 10 178091 243.237
3999 221 4 8 8 10 3.31597e+06 261.071
2840 221 4 8 8 10 2.43182e+07 3.60781
347 221 4 8 8 10 1.71498e+06 2.41539
1604 221 4 8 8 10 328775 2.38709
7585 221 4 8 8 10 676517 2.40102
7668 221 4 8 8 10 28649.7 3.63904
3371 221 4 8 8 10 1856.02 991.928
7031 221 4 8 8 10 3800.47 2.53223
3744 221 4 8 8 10 834424 2.43223
6184 221 4 8 8 10 246772 489.372
1882 221 4 8 8 10 1309.87 3.70962
1936 221 4 8 8 10 416812 2.39556
9807 221 4 8 8 10 603062 601.658
3495 221 4 8 8 10 18519.7 2.38433
4027 221 4 8 8 10 290.408 1096.72
2880 221 4 8 8 10 1.82431e+06 2.39192
6525 221 4 8 8 10 22295.7 2.51876
6217 221 4 8 8 10 128738 3.67102
4210 221 4 8 8 10 2702.84 3.77843
8094 221 4 8 8 10 41105.8 2.5037
5045 221 4 8 8 10 1.82308e+06 2.41238
9934 221 4 8 8 10 2.2193e+06 2.41326
5049 221 4 8 8 10 11925.4 2.42755
5805 221 4 8 8 10 3.18509e+06 3.62012
7201 221 4 8 8 10 215450 2.42104
3065 221 4 8 8 10 381.985 953.245
189 221 4 8 8 10 1.81788e+06 2.41751
5080 221 4 8 8 10 1.28904e+07 2.38245
2549 221 4 8 8 10 1562.51 412.453
4680 221 4 8 8 10 637057 2.46105
4755 221 4 8 8 10 148513 2.4332
8871 221 4 8 8 10 38399.6 2.42167
2465 221 4 8 8 10 379058 3.5755
7564 221 4 8 8 10 1759.1 1144.42
1101 221 4 8 8 10 5.21192e+08 3.5733
1091 221 4 8 8 10 69969.7 2.42605
5001 221 4 8 8 10 1109.13 241.097
5063 221 4 8 8 10 9345.45 3.68215
7059 221 4 8 8 10 299.529 928.678
6999 221 4 8 8 10 74313.8 2.4005
3865 221 4 8 8 10 2.10698e+08 3.57171
5705 221 4 8 8 10 425164 3.68848
5162 221 4 8 8 10 242022 2.43041
3383 221 4 8 8 10 4.34742e+06 3.60984
4734 221 4 8 8 10 1.19285e+09 3.5767
169 221 4 8 8 10 1.60968e+06 2.4197
6742 221 4 8 8 10 459732 2.41936
1527 221 4 8 8 10 127389 13.4264
9085 221 4 8 8 10 36284.9 103.425
