Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8512 85 4 4 4 6 6.90126e+06 1.33683
377 85 4 4 4 6 5.11088e+06 1.34647
157 85 4 4 4 6 387227 0.898249
4827 85 4 4 4 6 444121 0.915169
3216 85 4 4 4 6 113545 1.40627
2461 85 4 4 4 6 2.4016e+06 0.913412
9257 85 4 4 4 6 339582 0.894798
3403 85 4 4 4 6 358265 0.90192
9158 85 4 4 4 6 4.81484e+06 0.892274
4871 85 4 4 4 6 5715.92 0.957031
9073 85 4 4 4 6 12195.6 0.888068
4472 85 4 4 4 6 5.83493e+06 0.891012
1624 85 4 4 4 6 40802.5 1.33525
7927 85 4 4 4 6 8.33065e+06 0.897305
8005 85 4 4 4 6 25793.9 7.45969
3749 85 4 4 4 6 1.5515e+06 0.888721
4693 85 4 4 4 6 201763 1.37745
6121 85 4 4 4 6 18037.3 0.888861
6156 85 4 4 4 6 102873 0.969955
6767 85 4 4 4 6 1.02442e+06 1.38329
9188 85 4 4 4 6 249064 0.923557
6747 85 4 4 4 6 122229 1.33739
1660 85 4 4 4 6 245886 1.40952
8508 85 4 4 4 6 13075.8 1.37177
3596 85 4 4 4 6 601935 0.896922
1656 85 4 4 4 6 195696 0.901557
1305 85 4 4 4 6 39691.5 0.908248
5013 85 4 4 4 6 6794.47 1.4025
573 85 4 4 4 6 8.43381e+06 0.904957
5885 85 4 4 4 6 10206.2 0.901406
2336 85 4 4 4 6 6214.79 0.949778
3314 85 4 4 4 6 2.70262e+08 1.3409
7057 85 4 4 4 6 233730 0.910437
5454 85 4 4 4 6 6.20606e+06 1.3914
3595 85 4 4 4 6 18815.5 1.46763
6394 85 4 4 4 6 1.59824e+07 1.3376
9965 85 4 4 4 6 79022.8 1.34826
1303 85 4 4 4 6 2.98527e+08 1.42263
9204 85 4 4 4 6 39417.2 1.48602
4961 85 4 4 4 6 5.89165e+06 0.889823
2574 85 4 4 4 6 1911.03 62.907
9746 85 4 4 4 6 537037 0.896198
7783 85 4 4 4 6 1.21843e+09 0.907784
6671 85 4 4 4 6 23874.6 1.4335
9504 85 4 4 4 6 116582 0.903528
7022 85 4 4 4 6 74532.7 321.219
6444 85 4 4 4 6 889.585 402.09
2788 85 4 4 4 6 252205 1.46645
3215 85 4 4 4 6 6680.51 0.946795
646 85 4 4 4 6 44439.7 1.4815
9609 85 4 4 4 6 5.91357e+06 0.889254
