Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6859 127 5 5 5 8 1.04458e+06 1.33758
871 127 5 5 5 8 1.03498e+06 1.35021
5685 127 5 5 5 8 4.25295e+06 1.97388
1798 127 5 5 5 8 81446.6 2.07998
6169 127 5 5 5 8 221183 1.32464
1260 127 5 5 5 8 4753.2 2.14401
1927 127 5 5 5 8 951232 1.3292
3111 127 5 5 5 8 4.27174e+06 2.04462
6836 127 5 5 5 8 960997 1.33578
3188 127 5 5 5 8 229849 1.34287
1829 127 5 5 5 8 6752.75 8.80697
6329 127 5 5 5 8 58308.9 1.36861
9525 127 5 5 5 8 6.98442e+08 1.97234
1492 127 5 5 5 8 807483 1.9771
5040 127 5 5 5 8 38309.3 1.3571
4471 127 5 5 5 8 616568 1.97717
2281 127 5 5 5 8 8.45226 531.224
2025 127 5 5 5 8 8.009e+06 1.34498
5993 127 5 5 5 8 223981 1.31773
5756 127 5 5 5 8 1.4889e+06 1.34094
6062 127 5 5 5 8 100343 1.35647
2262 127 5 5 5 8 9.65469e+06 1.3156
2079 127 5 5 5 8 609490 1.33971
8336 127 5 5 5 8 9.80422e+06 2.76768
7105 127 5 5 5 8 53518.1 1.33375
5059 127 5 5 5 8 121805 1.38334
7641 127 5 5 5 8 8404.73 1.38997
9355 127 5 5 5 8 25339.9 2.0765
5898 127 5 5 5 8 137848 1.97283
8414 127 5 5 5 8 31642.2 1.33154
7546 127 5 5 5 8 13182.9 1.32075
7056 127 5 5 5 8 16515 1.34204
7355 127 5 5 5 8 1.22981e+06 1.34385
5057 127 5 5 5 8 27537.7 1.33711
620 127 5 5 5 8 1.37579e+06 1.33288
280 127 5 5 5 8 1.09111e+06 2.05153
5840 127 5 5 5 8 6748.2 2.09735
3049 127 5 5 5 8 3.68754e+06 1.97905
5084 127 5 5 5 8 356667 1.97213
9653 127 5 5 5 8 2.73401e+06 149.488
2423 127 5 5 5 8 272289 1.44773
6406 127 5 5 5 8 501868 1.97404
789 127 5 5 5 8 397815 1.31653
188 127 5 5 5 8 3.19838e+06 1.318
7571 127 5 5 5 8 14293.1 1.40436
1093 127 5 5 5 8 298863 1.32993
3739 127 5 5 5 8 1.71462e+07 1.97409
9313 127 5 5 5 8 1.01186e+06 2.06382
7166 127 5 5 5 8 19911.8 1.97844
9388 127 5 5 5 8 146489 1.96929
5960 127 5 5 5 8 73649.9 1.3479
