1587399650	5000	345.425	1.45934e-05	125.74
1589534139	5000	302.396	0.000124671	121.993
1591601400	5000	611.776	1.58523e-05	124.79
1593719082	5000	945.973	2.10781e-05	121.395
1595786343	5000	418.58	0.000137767	115.397
1597735955	5000	1599.25	1.58648e-05	124.746
1599853637	5000	405.364	0.000101764	124.577
1601971319	5000	733.539	1.69331e-05	104.968
1603752861	5000	355.983	0.00274114	125.423
1605887350	5000	1018.32	1.55141e-05	125.291
1608005032	5000	219.788	2.58093e-05	118.973
1610021872	5000	405.492	1.73392e-05	125.063
1612139554	5000	597.028	0.051763	125.162
1614274043	5000	147.636	0.000126735	123.936
1616374918	5000	141.775	1.75175e-05	125.269
1618492600	5000	200.375	7.93538e-06	120.16
1620526247	5000	225.287	1.38636e-05	124.886
1622643929	5000	569.819	0.203547	107.361
1624475892	5000	213.165	3.13786e-05	121.976
1626543153	5000	670.292	1.05983e-05	125.646
1628660835	5000	135.227	3.90731e-06	124.712
1630778517	5000	471.322	2.12373e-05	122.348
1632862585	105	557.595	0.0651439	2.259
1632913006	5000	136.602	4.5858e-06	122.113
1634980267	5000	624.913	2.66744e-05	125.72
1637114756	5000	490.462	0.000116476	125.97
1639249245	5000	1505.68	0.0407857	123.508
1641350120	250	1320.24	0.17429	5.02438
1641450962	5000	376.736	0.000157644	125.484
1643568644	5000	877.428	8.38439e-05	102.155
1645316572	5000	372.65	1.27008e-05	122.463
1647383833	5000	616.881	2.8265e-05	123.437
1649484708	5000	443.039	1.60689e-05	113.914
1651417513	5000	304.867	5.19111e-05	115.849
1653383932	5000	170.473	2.86794e-05	111.639
1655283123	5000	363.052	0.000489053	125.108
1657400805	5000	836.416	5.64478e-05	117.98
1659400838	5000	205.342	0.000127592	122.836
1661484906	5000	287.964	1.29474e-05	124.235
1663585781	5000	214.174	1.25302e-05	125.599
1665720270	5000	180.314	1.02099e-05	124.606
1667837952	5000	391.722	1.1536e-05	123.254
1669922020	5000	804.632	2.73492e-05	118.935
1671938860	5000	410.122	2.31528e-05	105.461
1673737209	5000	1848.89	0.000130932	118.499
1675754049	5000	270.287	0.0192684	86.2925
1677216258	5000	1491.64	1.5289e-05	125.579
1679350747	5000	253.626	0.000296051	123.418
1681451622	5000	307.213	1.84625e-05	125.653
1683586111	5000	202.704	0.000105559	125.123
1685703793	163	340.235	1.09659	3.47846
1685771021	5000	915.338	4.88997e-05	125.477
1687905510	5000	1050.79	5.43112e-05	125.657
1690039999	5000	254.424	1.39554e-05	135.326
1692325751	5000	188.71	9.81485e-06	126.738
1694477047	4303	828.673	0.0856178	104.377
1696258589	5000	1422.01	2.34472e-05	124.03
1698359464	5000	1107.97	4.33131e-05	125.35
1700477146	5000	247.686	1.71682e-05	116.813
1702460372	5000	1137.13	4.5902e-05	122.288
1704527633	5000	893.51	0.000417809	118.075
1706527666	5000	2012.49	0.000119088	116.419
1708510892	5000	132.888	8.74594e-06	125.211
1710628574	5000	904.302	4.27804e-05	131.37
1712863905	5000	1023.47	0.000254249	112.841
1714779903	5000	854.777	2.80518e-05	130.728
1716998427	5000	382.11	8.18247e-06	122.242
1719065688	5000	167.929	7.69491e-06	129.356
1721250598	5000	378.405	0.000199858	125.618
1723385087	5000	155.01	2.22424e-05	131.104
1725603611	901	569.552	0.00844336	22.0538
1725990172	5000	427.424	0.000362413	108.37
1727838942	5000	731.096	0.000529126	125.531
1729973431	53	725.498	1.09659	0.968736
1729990238	5000	1413.45	2.50984e-05	128.974
