#x cv
0.594903 0.581113
0.591449 0.578056
0.588004 0.575005
0.58457 0.571962
0.581146 0.568924
0.577732 0.565894
0.57433 0.562873
0.57094 0.55986
0.567553 0.556848
0.564183 0.55385
0.560828 0.550863
0.55749 0.54789
0.554169 0.54493
0.550864 0.541983
0.547574 0.539049
0.5443 0.536127
0.54104 0.533217
0.537796 0.530322
0.534569 0.52744
0.531359 0.524572
0.528163 0.521718
0.524983 0.518877
0.521819 0.51605
0.518681 0.513246
0.515551 0.51045
0.512431 0.507663
0.50932 0.504886
0.50622 0.502119
0.503131 0.499362
0.500054 0.496617
0.496976 0.493872
0.493911 0.49114
0.490866 0.488427
0.48784 0.485733
0.484831 0.483057
0.481841 0.480399
0.478867 0.477757
0.475916 0.475136
0.472988 0.472535
0.470068 0.469945
0.467156 0.467367
0.464252 0.4648
0.461358 0.462245
0.458473 0.459702
0.455599 0.457171
0.452727 0.454646
0.449871 0.452137
0.447029 0.449642
0.444203 0.447162
0.441391 0.444696
0.438595 0.442243
0.435813 0.439805
0.433053 0.437391
0.430306 0.434988
0.42757 0.432592
0.424847 0.430205
0.422137 0.427826
0.41944 0.425457
0.416757 0.423098
0.414091 0.420734
0.41144 0.41838
0.408803 0.416049
0.40618 0.41374
0.403572 0.41145
0.400981 0.40918
0.398406 0.406928
0.395841 0.404702
0.393292 0.402495
0.390768 0.400296
0.38827 0.398105
0.385797 0.395923
0.383349 0.393749
0.380925 0.391584
0.378537 0.389426
0.376176 0.387277
0.37383 0.385138
0.371502 0.383009
0.369191 0.380889
0.366898 0.378779
0.364626 0.376679
0.362353 0.374584
0.360099 0.372498
0.357885 0.370425
0.355709 0.368364
0.353569 0.366314
0.351464 0.364275
0.349392 0.362247
0.347378 0.360232
0.345386 0.358226
0.343406 0.356227
0.341439 0.354233
0.339487 0.352246
0.337552 0.350265
0.335629 0.348289
0.333712 0.346314
0.331824 0.344349
0.329965 0.342393
0.328133 0.340445
0.326328 0.338505
0.32455 0.336572
0.322807 0.33465
0.321087 0.332733
0.319386 0.330818
0.317705 0.328904
0.316044 0.326993
0.314405 0.325084
0.312794 0.323175
0.311206 0.321268
0.309636 0.319364
0.308085 0.317463
0.306556 0.315563
0.30505 0.313666
0.303567 0.311772
0.302112 0.309879
0.300686 0.307986
0.299291 0.306092
0.29793 0.304197
0.296602 0.302302
0.295294 0.300406
0.294031 0.298509
0.292814 0.296611
0.291643 0.294713
0.290517 0.292813
0.289428 0.290914
0.288379 0.289013
0.287376 0.287109
0.286416 0.285203
0.285496 0.283294
0.284599 0.281382
0.283722 0.279465
0.282899 0.277548
0.282118 0.27563
0.281372 0.273709
0.280636 0.271786
0.279911 0.269858
0.279208 0.267927
