Seed  np arch1 chi2/dat duration
5233 139 46 26.1518 237.121
2402 139 46 0.48461 226.807
9247 139 46 0.639331 202.495
1725 139 46 0.637084 201.114
5586 139 46 3.54828 172.919
7302 139 46 22.0653 200.071
6567 139 46 1.20249 190.314
4554 139 46 2.37973 189.749
6929 139 46 7.98977 172.405
5772 139 46 0.50397 186.62
5484 139 46 5.27837 247.094
1031 139 46 3.17354 185.438
40 139 46 2.73314 195.007
3636 139 46 14.9832 180.556
1862 139 46 1.83057 195.525
5494 139 46 10.6957 256.181
3098 139 46 0.580273 212.18
4666 139 46 3.49918 191.55
5388 139 46 12.6087 254.461
1339 139 46 2.62071 228.258
427 139 46 0.64566 230.874
1984 139 46 2.4587 178.635
2823 139 46 7.57088 181.571
7373 139 46 21.193 226.68
1350 139 46 3.14939 213.315
2284 139 46 1.15985 229.045
1744 139 46 9.27605 218.296
7313 139 46 12.7977 254.018
3704 139 46 5.07128 255.42
3483 139 46 23.6898 192.703
8921 139 46 0.534894 183.338
1646 139 46 0.593872 246.726
6151 139 46 8.86444 261.353
5824 139 46 8.44557 224.208
1445 139 46 1.79552 194.635
1952 139 46 2.50108 195.91
221 139 46 74.5671 206.05
2554 139 46 0.537371 210.065
6422 139 46 4.90724 263.145
982 139 46 0.361177 198.444
3051 139 46 0.543623 205.979
2637 139 46 11.5007 207.878
8859 139 46 0.602122 253.431
3525 139 46 3.30241 192.947
416 139 46 1.25761 193.971
5246 139 46 4.6773 199.872
9615 139 46 57.6901 204.504
3439 139 46 0.950191 230.596
8565 139 46 21.7824 176.252
2503 139 46 9.1525 201.752
6549 139 46 22.8786 229.788
