Seed  np arch1 chi2/dat duration
4862 151 50 94.097 275.881
5872 151 50 5.31304 191.301
6604 151 50 11.1815 230.59
8725 151 50 2.34858 212.283
3398 151 50 0.594838 208.339
7081 151 50 0.663723 230.185
9989 151 50 34.4734 381.809
1541 151 50 2.03328 204.558
3030 151 50 5.09853 204.208
9798 151 50 18.1939 234.942
244 151 50 10.4554 280.719
5982 151 50 9.05565 255.045
7237 151 50 8.89628 254.339
4470 151 50 47.674 210.496
9128 151 50 2.87613 244.998
993 151 50 1.69267 209.304
4124 151 50 2.05395 277.585
5566 151 50 2.3961 265.645
838 151 50 9.3163 191.495
8549 151 50 3.82286 238.61
3373 151 50 0.611621 237.803
3585 151 50 2.97194 188.921
8898 151 50 95.3145 215.704
9334 151 50 1.16933 265.373
6430 151 50 0.730866 264.113
9644 151 50 7.80077 248.499
1454 151 50 90.5012 284
3080 151 50 1.70402 209.499
5141 151 50 0.472487 234.074
2972 151 50 247.898 244.014
3784 151 50 0.698832 258.274
1647 151 50 1.96859 264.755
5165 151 50 5.21407 228.744
5333 151 50 3.2627 228.909
1964 151 50 2.75833 221.161
9987 151 50 63.2499 272.531
485 151 50 1.50939 218.088
1816 151 50 8.94579 196.302
3598 151 50 20.8464 271.586
2366 151 50 0.59447 207.104
104 151 50 7.14778 258.948
1836 151 50 0.673692 211.177
9705 151 50 6.22897 283.949
5392 151 50 1.77491 204.217
2879 151 50 6.88957 218.662
9851 151 50 3.34331 214.211
1894 151 50 2.35472 200.646
240 151 50 0.669837 223.007
4099 151 50 1.23656 230.409
8605 151 50 1.53353 217.27
6160 151 50 17.0279 267.268
