Seed  np arch1 chi2/dat duration
3327 136 45 0.860521 196.582
8803 136 45 1.4526 186.011
6856 136 45 6.1919 228.01
3757 136 45 5.31337 177.035
905 136 45 0.731301 207.745
6923 136 45 0.680647 208.604
8420 136 45 1.98708 221.596
3736 136 45 5.70093 194.953
8191 136 45 2.21469 182.726
2813 136 45 14.7384 213.856
4544 136 45 1.59509 227.409
2729 136 45 0.641946 187.269
781 136 45 8.14547 166.029
1557 136 45 23.8963 222.107
7256 136 45 1.24385 199.034
8580 136 45 0.931688 176.351
9284 136 45 0.931169 182.611
7146 136 45 2.68575 233.041
9783 136 45 0.512564 215.449
301 136 45 0.303751 200.828
6402 136 45 0.664631 191.795
4469 136 45 5.67396 200.105
839 136 45 0.690663 194.381
9384 136 45 23.3066 174.675
8318 136 45 17.2298 200.411
4844 136 45 1.54267 180.14
6069 136 45 10.1851 243.59
7694 136 45 2.40939 213.045
6889 136 45 14.3485 244.812
7532 136 45 8.33254 171.8
7121 136 45 4.02036 218.741
4611 136 45 0.609225 182.804
4028 136 45 14.852 248.361
5065 136 45 0.973561 190.81
754 136 45 4.76572 182.849
1400 136 45 1.96465 218.333
8443 136 45 1.12142 170.823
9032 136 45 0.671116 194.224
4400 136 45 1.60409 183.634
2277 136 45 2.54233 168.873
8116 136 45 0.80645 176.123
4492 136 45 0.459503 223.165
6155 136 45 12.5294 354.067
5805 136 45 0.710755 226.65
599 136 45 6.46391 243.03
4681 136 45 0.607515 195.148
678 136 45 13.9115 248.682
6563 136 45 10.4581 243.358
528 136 45 1.06605 220.233
4361 136 45 0.4761 190.92
4393 136 45 0.477963 198.008
