Seed  np arch1 chi2/dat duration
9039 88 29 5.56922 131.932
9907 88 29 8.58311 111.907
5044 88 29 0.714297 132.56
4124 88 29 0.427399 128.806
1333 88 29 0.551125 112.246
7959 88 29 0.665875 133.194
6221 88 29 0.678503 111.111
2274 88 29 0.681494 134.153
8756 88 29 11.923 102.826
1805 88 29 19.3847 141.854
9042 88 29 0.5346 141.952
1224 88 29 66.1484 126.065
3718 88 29 5.6518 116.733
4855 88 29 4.78177 113.305
8885 88 29 0.886679 130.877
1344 88 29 6.54673 114.116
6672 88 29 1.84654 117.072
6940 88 29 0.573963 105.378
4043 88 29 0.595819 126.226
7271 88 29 0.840726 121.087
5553 88 29 0.961285 117.029
4951 88 29 0.632952 125.368
6061 88 29 2.72852 124.315
6351 88 29 0.478108 128.725
6160 88 29 5.25277 150.128
4888 88 29 0.34053 123.214
2454 88 29 0.79276 116.562
1997 88 29 0.527227 123.201
788 88 29 3.20611 124.62
5762 88 29 12.7305 98.9306
9550 88 29 2.92759 114.309
2850 88 29 2.52912 138.358
4877 88 29 4.5589 127.373
8120 88 29 26.7764 133.437
3238 88 29 13.2476 100.392
6382 88 29 10.3945 152.425
5469 88 29 1.32168 146.713
6029 88 29 20.8411 149.313
360 88 29 0.540048 142.443
7906 88 29 1.16301 219.016
4493 88 29 0.702066 120.076
9543 88 29 1.2627 99.2314
88 88 29 0.638592 149.062
7610 88 29 0.532055 118.312
3498 88 29 0.86671 101.865
681 88 29 0.579219 125.465
2006 88 29 1.30642 112.043
8443 88 29 1.12732 122.613
4548 88 29 0.726911 107.187
1049 88 29 9.25179 146.43
1021 88 29 0.655086 136.524
