Seed  np arch1 chi2/dat duration
2474 103 34 1.3607 137.121
2263 103 34 0.803105 134.061
5081 103 34 0.974337 125.145
5838 103 34 0.434587 163.772
7308 103 34 0.978438 123.874
755 103 34 1.03628 125.597
6816 103 34 66.1926 120.155
1266 103 34 18.3128 165.567
4290 103 34 0.543317 133.413
1823 103 34 0.677587 154.577
7269 103 34 43.7702 154.138
477 103 34 9.1109 160.12
7917 103 34 0.776952 159.827
9767 103 34 14.343 181.71
444 103 34 2.64159 123.562
8957 103 34 0.467885 141.2
3120 103 34 281.625 161.834
8436 103 34 45.9779 185.946
5271 103 34 12.6504 149.681
9923 103 34 3.57845 137.297
467 103 34 0.516182 150.829
7557 103 34 0.730345 149.428
272 103 34 11.8239 145.26
1998 103 34 0.462705 159.876
7197 103 34 10.6654 162.711
803 103 34 20.1885 173.163
5328 103 34 0.747676 131.192
549 103 34 1.63296 134.859
740 103 34 3.29528 140.866
9363 103 34 0.431804 134.668
5941 103 34 0.857607 160.473
8 103 34 35.1325 160.647
7479 103 34 1.25487 155.967
5910 103 34 0.873744 157.97
3344 103 34 0.677644 137.992
9610 103 34 4.19381 139.765
1116 103 34 0.876315 143.159
9790 103 34 0.555759 169.269
2145 103 34 1.36157 137.889
5520 103 34 1.15403 163.445
2594 103 34 0.3685 155.205
4368 103 34 0.507664 155.774
8549 103 34 2.51517 128.292
8143 103 34 0.504129 133.428
7224 103 34 1.67349 131.201
5202 103 34 0.654348 169.288
964 103 34 8.59686 122.959
3387 103 34 21.7856 132.3
4863 103 34 0.517628 170.764
2237 103 34 1.00595 152.792
7113 103 34 1.62098 127.711
