Seed  np arch1 chi2/dat duration
7065 43 14 0.68358 52.3633
6607 43 14 0.599839 50.7909
1542 43 14 0.758792 48.3564
8314 43 14 1.59337 60.278
812 43 14 0.664717 54.4218
8359 43 14 2.58129 47.77
1906 43 14 1.76955 61.6973
9156 43 14 0.739551 53.2477
3133 43 14 0.629891 61.3924
7970 43 14 2.18009 46.0113
1239 43 14 0.682545 53.2759
927 43 14 11.694 50.865
6941 43 14 1.02089 52.0896
2814 43 14 0.709858 57.3889
4601 43 14 38.9661 47.8955
4715 43 14 36.7512 56.8384
5327 43 14 42.6137 55.8965
5037 43 14 0.784076 61.4672
2049 43 14 0.559971 61.1624
7513 43 14 9.35024 60.3661
7229 43 14 0.759136 48.402
612 43 14 0.734414 55.9506
2396 43 14 10.2075 62.6023
2155 43 14 2.1437 61.9466
1390 43 14 82.4817 66.1027
2086 43 14 0.683761 62.6834
9980 43 14 1.40928 62.3661
1205 43 14 0.768207 63.0474
7374 43 14 0.653164 57.216
9886 43 14 1.06717 57.357
9994 43 14 0.707134 49.222
2333 43 14 0.631023 62.7288
2871 43 14 0.715605 52.9357
8864 43 14 103.39 52.4061
5335 43 14 2.13994 50.8858
4990 43 14 0.606704 55.7193
2043 43 14 0.607557 48.6075
8632 43 14 0.667866 57.0851
4116 43 14 3.76977 45.9759
7075 43 14 0.75285 61.5104
4545 43 14 0.814463 49.5376
9786 43 14 69.2508 57.3018
3795 43 14 104.372 49.7324
1840 43 14 0.631591 51.4201
538 43 14 0.572426 64.1897
9842 43 14 38.5836 65.1476
309 43 14 1.22455 58.99
8529 43 14 0.703887 59.4132
8409 43 14 15.5671 47.8853
1093 43 14 17.8459 63.7149
6 43 14 0.732344 58.6472
