Seed  np arch1 chi2/dat duration
7668 82 27 12.1054 137.409
6889 82 27 11.5331 107.97
5496 82 27 0.765787 116.233
6092 82 27 11.5893 131.076
4492 82 27 4.97256 95.2961
9381 82 27 0.893743 107.249
3769 82 27 0.445172 120.167
4648 82 27 3.45535 90.7554
4430 82 27 1.21877 107.895
6265 82 27 6.34386 105.175
8525 82 27 0.530203 117.498
1715 82 27 3.20389 103.137
1816 82 27 0.596459 107.652
1292 82 27 0.629292 116.999
8702 82 27 2.78817 132.206
4962 82 27 0.51486 132.625
5153 82 27 21.7619 126.033
5301 82 27 1.77828 100.955
3985 82 27 7.15259 105.999
3468 82 27 33.3409 134.379
5271 82 27 2.43449 130.24
3074 82 27 4.68448 101.942
1132 82 27 0.453317 129.593
9151 82 27 2.99319 110.449
7500 82 27 0.896356 95.6068
1858 82 27 0.531399 111.502
2850 82 27 4.73196 116.369
9790 82 27 4.10856 102.554
910 82 27 0.574414 107.079
1561 82 27 111.116 123.51
5879 82 27 13.9115 137.249
3138 82 27 3.59738 112.007
4202 82 27 2.00149 107.757
3393 82 27 0.586877 108.394
7080 82 27 4.16377 115.06
2467 82 27 1.24721 109.613
3074 82 27 4.68448 101.932
6942 82 27 4.86572 126.147
4372 82 27 0.492484 103.109
3664 82 27 2.89445 101.219
7045 82 27 0.6732 110.921
2142 82 27 3.69222 99.0364
4429 82 27 0.56764 122.842
947 82 27 0.465045 113.311
3062 82 27 4.8128 104.865
9166 82 27 571.078 115.265
4716 82 27 0.710695 112.266
1718 82 27 7.01717 106.754
3961 82 27 0.826647 113.476
280 82 27 0.701789 110.368
4785 82 27 0.475302 108.981
