Seed  np arch1 chi2/dat duration
2183 37 12 0.778478 40.8035
3536 37 12 0.653725 53.737
2864 37 12 0.66915 50.4798
1829 37 12 10.297 40.7571
5757 37 12 12.521 50.3934
9768 37 12 0.693241 52.4432
1065 37 12 39.7124 44.6378
7190 37 12 1.59317 51.2787
8594 37 12 3.12098 43.6952
7217 37 12 0.719183 52.9677
4300 37 12 0.672973 55.0109
1229 37 12 0.825144 53.9611
7692 37 12 2.01516 54.1556
1132 37 12 0.705914 41.9657
8784 37 12 9.45625 42.1888
5319 37 12 0.733414 54.1136
2122 37 12 0.629565 54.4539
1661 37 12 1.4158 45.4641
8 37 12 31.9326 49.9034
408 37 12 0.983778 42.4577
6201 37 12 1.48595 47.4053
7448 37 12 0.710095 52.9719
608 37 12 0.714308 50.4236
3208 37 12 0.711273 41.9664
6259 37 12 0.753207 56.4933
2876 37 12 0.706378 55.2261
2470 37 12 13.5454 37.7002
818 37 12 56.2932 42.307
5428 37 12 0.686908 53.0762
6671 37 12 2.34621 47.8371
798 37 12 0.850614 53.7646
1423 37 12 3.27892 48.3062
8124 37 12 7.86091 45.9733
6528 37 12 5.98541 47.4869
1307 37 12 0.714412 51.171
7847 37 12 13.97 47.3065
6919 37 12 0.946799 46.4175
9707 37 12 8.49173 44.2593
7361 37 12 0.734767 54.6991
308 37 12 0.72454 42.1898
804 37 12 0.794581 52.1471
472 37 12 0.76443 53.4763
1886 37 12 0.693652 55.5321
4294 37 12 1.30292 41.778
8046 37 12 0.673548 42.815
2667 37 12 0.742816 53.4395
2297 37 12 0.732219 55.2025
407 37 12 6.80542 38.7052
6465 37 12 8.53493 43.4162
8843 37 12 2.47906 42.979
9472 37 12 0.67802 42.5152
