Seed  np arch1 chi2/dat duration
734 133 44 2.59071 191.661
1115 133 44 1.55679 183.045
1016 133 44 41.4257 248.533
8131 133 44 8.91364 173.285
5405 133 44 0.781143 189.79
6217 133 44 0.490939 217.353
9857 133 44 145.61 231.6
729 133 44 1.97242 203.386
3862 133 44 0.588496 201.077
1453 133 44 0.541479 231.962
7432 133 44 0.992193 187.348
3842 133 44 34.6644 186.494
6704 133 44 0.644388 202.403
5020 133 44 5.85017 229.916
2282 133 44 9.93024 174.835
1372 133 44 2.15298 176.134
7209 133 44 2.04931 216.937
6108 133 44 0.564821 181.17
6868 133 44 0.452186 225.4
5654 133 44 0.635837 192.923
8462 133 44 1.14031 185.636
1380 133 44 32.0765 188.324
1975 133 44 0.628468 219.305
1279 133 44 3.85726 233.951
337 133 44 4.87702 191.452
2153 133 44 0.903328 190.789
5417 133 44 17.0747 228.941
3717 133 44 42.0002 246.076
2612 133 44 6.39785 228.538
3584 133 44 0.548102 209.617
1034 133 44 33.7773 185.655
978 133 44 9.45063 229.817
5487 133 44 1.75994 187.803
8804 133 44 0.560841 215.297
4216 133 44 2.70145 161.408
8612 133 44 24.947 221.562
1960 133 44 5.6068 203.773
9224 133 44 0.43232 216.183
1608 133 44 0.930235 234.388
5801 133 44 0.865806 191.535
1900 133 44 3.83483 175.114
7675 133 44 1.28738 173.933
7416 133 44 1.48101 189.331
4445 133 44 1.2699 180.841
766 133 44 0.495717 227.614
3380 133 44 7.41527 177.531
6586 133 44 0.722033 245.225
92 133 44 0.514368 214.522
8436 133 44 0.803101 224.01
2380 133 44 7.84671 233.579
2297 133 44 0.582141 215.811
