Seed  np arch1 chi2/dat duration
2972 52 17 4.10862 80.7853
6191 52 17 8.21541 61.1349
5349 52 17 1.30776 64.8649
100 52 17 0.664095 69.8288
9669 52 17 0.979481 61.9657
652 52 17 2.48942 69.8421
523 52 17 0.938624 66.1811
4396 52 17 0.594 72.7819
1412 52 17 1.24446 64.7101
3271 52 17 0.469466 79.6619
2117 52 17 54.6794 82.6858
5951 52 17 0.74023 77.8675
1617 52 17 1.55756 62.5857
2213 52 17 2.7019 66.6515
645 52 17 0.83293 58.7661
1668 52 17 2.53253 57.9179
6734 52 17 7.0905 61.5949
5966 52 17 0.610677 71.8352
9443 52 17 0.641841 73.8826
7712 52 17 0.754126 67.1946
89 52 17 15.8835 68.7399
110 52 17 3.94556 59.1727
8734 52 17 0.462898 77.3295
4867 52 17 1.26 57.4563
7834 52 17 8.24539 79.0192
5772 52 17 0.584991 74.8975
1900 52 17 0.999384 60.382
1606 52 17 0.701893 68.1503
1668 52 17 2.53253 57.9111
548 52 17 1.22331 65.3948
571 52 17 1.16266 68.7097
2574 52 17 2.18742 66.0182
6860 52 17 0.731581 66.9901
784 52 17 7.2964 69.0815
415 52 17 0.970187 59.0174
2560 52 17 4.28491 67.157
6160 52 17 0.897982 56.4936
2850 52 17 8.24012 82.5007
4090 52 17 1.13525 79.5813
1481 52 17 0.670344 78.6349
8226 52 17 5.44986 62.6654
9338 52 17 0.561969 66.9614
2275 52 17 0.959067 64.0226
752 52 17 1.58308 65.8738
3481 52 17 76.5728 67.7742
7352 52 17 0.670987 72.5098
5999 52 17 17.6629 67.4391
655 52 17 0.642167 75.8646
1305 52 17 3.01691 78.2639
3019 52 17 1.14263 64.083
512 52 17 17.95 75.7827
