Seed  np arch1 chi2/dat duration
9655 97 32 0.80742 126.15
3554 97 32 2.024 149.066
2320 97 32 112.531 150.852
7981 97 32 0.628479 126.01
4807 97 32 1.08658 123.941
1890 97 32 2.82086 124.472
8995 97 32 3.85233 135.666
6087 97 32 1.10918 144.894
6816 97 32 0.810293 136.871
4793 97 32 0.664496 154.966
3839 97 32 5.11057 129.08
6149 97 32 1.29929 168.118
9246 97 32 4.2334 121.369
9000 97 32 1.49452 135.224
555 97 32 0.592629 154.777
6459 97 32 1.51205 135.951
2571 97 32 1.59613 149.417
4497 97 32 1.04734 128.73
4632 97 32 12.0332 167.483
1791 97 32 1.91881 127.812
3003 97 32 0.809744 139.049
1398 97 32 0.481275 112.63
804 97 32 9.28545 154.099
5378 97 32 0.644961 137.797
2302 97 32 0.738292 131.524
8209 97 32 0.830503 152.737
7293 97 32 0.539077 147.059
102 97 32 0.67646 151.758
2114 97 32 17.8609 128.9
9211 97 32 6.40115 123.491
6045 97 32 4.76072 119.309
6885 97 32 0.80885 125.09
8826 97 32 2.3492 151.771
4508 97 32 8.58811 170.724
5120 97 32 0.47309 152.961
2326 97 32 8.11997 168.334
6142 97 32 67.3466 151.891
2616 97 32 0.444445 125.481
2226 97 32 0.573697 156.799
3480 97 32 0.601189 128.716
6125 97 32 0.614546 134.267
8014 97 32 4.55687 111.996
2452 97 32 0.760905 126.842
3976 97 32 8.22144 129.15
612 97 32 42.3434 145.755
2012 97 32 0.85468 130.035
987 97 32 1.64776 123.617
2293 97 32 17.1209 119.372
6113 97 32 0.907099 122.824
4819 97 32 0.418212 150.867
8979 97 32 18.949 163.172
