Seed  np arch1 chi2/dat duration
9461 31 10 2.2552 44.4367
7175 31 10 4.59577 36.7979
3472 31 10 21.5608 32.0848
502 31 10 0.793778 33.9729
1775 31 10 0.802953 32.4225
1905 31 10 10.0753 39.0605
4885 31 10 334.148 35.7156
3155 31 10 0.709689 45.0604
8006 31 10 0.8341 43.9894
2699 31 10 62.388 47.2345
5786 31 10 2.37321 33.8362
5614 31 10 56.8717 33.3555
2588 31 10 2.16099 36.9875
848 31 10 0.941189 39.8317
5684 31 10 1.12035 34.6788
8608 31 10 6.90839 38.4463
1811 31 10 8.36701 38.0219
5015 31 10 0.789919 45.3022
229 31 10 1.24325 33.5947
8091 31 10 0.757458 46.7709
7148 31 10 1.67728 34.5892
6142 31 10 0.886363 39.4148
4776 31 10 5.1258 38.6514
5423 31 10 0.772568 46.3626
4746 31 10 0.827833 46.1201
7259 31 10 3.22403 43.6101
786 31 10 5.73161 35.113
9579 31 10 2.9355 33.8058
2264 31 10 12.2999 42.9712
7846 31 10 0.691428 43.2329
1962 31 10 23.5677 32.9465
3428 31 10 29.8212 34.1493
4577 31 10 0.749343 45.0971
8833 31 10 11.0833 42.4253
4626 31 10 2.0563 32.5565
9413 31 10 14.1914 47.0079
9494 31 10 6.11724 34.1986
5857 31 10 1.2131 35.3643
4577 31 10 0.749343 45.1721
72 31 10 2.84124 33.8937
1210 31 10 0.896322 45.2864
2196 31 10 0.776778 35.2683
5964 31 10 0.722526 45.096
6713 31 10 8.05065 36.2546
4931 31 10 0.638696 45.6046
544 31 10 2.39121 35.8425
199 31 10 16.5428 30.4418
1232 31 10 2.57977 33.0532
253 31 10 0.707146 46.1484
9401 31 10 0.65232 43.913
1797 31 10 4.37809 39.5257
