Seed  np arch1 chi2/dat duration
708 148 49 0.83583 230.169
4657 148 49 8.83478 209.385
1823 148 49 26.4771 276.808
1840 148 49 2.07885 227.716
6093 148 49 2.46326 269.267
4513 148 49 16.8256 199.18
4372 148 49 4.77791 228.685
5540 148 49 5.40289 201.221
4140 148 49 18.6783 223.046
6807 148 49 0.639604 228.312
2132 148 49 1.02111 234.684
4432 148 49 2.18271 226.58
3083 148 49 30.7121 225.181
8819 148 49 0.625957 191.988
348 148 49 13.6749 237.049
9925 148 49 139.194 252.859
6683 148 49 41.1329 245.924
3297 148 49 144.448 203.572
3483 148 49 23.2475 220.55
6935 148 49 0.820997 223.149
1764 148 49 11.9038 229.072
3507 148 49 0.567066 223.936
9909 148 49 21.2517 186.674
3785 148 49 61.2369 224.984
3222 148 49 21.5356 238.282
5954 148 49 2.20291 199.717
5238 148 49 0.963764 229.195
9501 148 49 1.06931 227.279
1414 148 49 2.9742 251.335
7514 148 49 6.44857 248.87
6000 148 49 40.2837 219.336
2629 148 49 3.58444 249.164
1783 148 49 0.493481 271.159
6302 148 49 0.510405 240.667
5341 148 49 5.97089 275.788
2893 148 49 1.08123 187.971
2706 148 49 60.9563 259.92
3376 148 49 4.79406 191.689
5180 148 49 0.899147 210.566
287 148 49 4.09908 251.153
8524 148 49 316.707 222.675
6002 148 49 0.41685 233.753
7011 148 49 7.763 196.062
1328 148 49 0.655363 226.508
267 148 49 1.00562 211.283
1786 148 49 15.0871 256.272
123 148 49 4.95826 256.276
9878 148 49 1.8957 197.875
3158 148 49 0.493799 242.802
663 148 49 2.04072 220.859
6645 148 49 2.02382 208.591
