Seed  np arch1 chi2/dat duration
7389 106 35 0.444862 172.436
1721 106 35 0.626179 157.827
3231 106 35 1.83287 185.758
9770 106 35 0.649866 146.646
2917 106 35 10.7688 141.314
364 106 35 0.785722 135.688
8612 106 35 22.6404 156.771
4773 106 35 4.25905 132.222
5983 106 35 0.872834 135.326
4243 106 35 0.822542 149.25
2125 106 35 8.68031 148.955
8045 106 35 24.754 183.122
792 106 35 2.56477 131.609
6408 106 35 1.75624 146.613
4690 106 35 0.561598 162.683
5864 106 35 0.610312 142.012
5721 106 35 2.44427 150.553
1106 106 35 1.93583 172.895
8808 106 35 0.850668 152.514
6941 106 35 0.602065 177.312
2503 106 35 1.2733 155.199
8962 106 35 1.38747 155.139
8159 106 35 1.48137 165.088
1558 106 35 32.3661 188.439
5319 106 35 8.82793 157.926
1267 106 35 7.05114 127.185
9527 106 35 2.09709 144.273
628 106 35 0.651549 146.27
9948 106 35 3.80842 138.992
1481 106 35 26.6334 154.891
6226 106 35 2.90402 147.292
1508 106 35 0.478341 145.322
6584 106 35 1.16716 129.564
8748 106 35 0.523878 159.382
1053 106 35 44.0871 151.274
2186 106 35 0.536161 171.618
438 106 35 11.1954 160.698
17 106 35 0.764214 133.267
3954 106 35 0.606457 172.879
7276 106 35 5.04111 137.654
733 106 35 3.94723 155.154
8798 106 35 2.83671 139.245
7046 106 35 0.477055 155.327
7979 106 35 2.76418 151.732
5414 106 35 0.484516 131.508
8079 106 35 0.698434 146.761
446 106 35 2.64218 138.121
4502 106 35 24.8025 184.962
7904 106 35 26.0026 138.305
3400 106 35 63.3127 130.169
2656 106 35 0.698307 127.103
