Seed  np arch1 chi2/dat duration
4255 85 28 6.14453 96.9531
6358 85 28 6.41796 101.928
9275 85 28 0.815926 122.419
921 85 28 0.568626 126.437
8341 85 28 0.447517 121.107
4806 85 28 0.795605 136.988
6907 85 28 0.476822 135.145
8227 85 28 0.591634 115.04
557 85 28 0.93348 101.827
1500 85 28 5.42866 102.178
6878 85 28 0.630396 110.298
5210 85 28 3.17709 120.355
9132 85 28 3.84826 100.201
2164 85 28 2.90576 117.322
7300 85 28 4.37241 93.265
1905 85 28 0.639917 133.247
2449 85 28 0.961915 135.539
16 85 28 7.08669 123.905
7035 85 28 0.734643 99.6417
3261 85 28 0.577407 131.238
6147 85 28 0.471821 128.916
1308 85 28 9.98331 114.093
4580 85 28 0.72777 106.389
1027 85 28 3.72386 117.953
1770 85 28 0.4227 126.371
1811 85 28 0.636302 112.145
4333 85 28 2.13454 108.99
886 85 28 9.80314 104.497
2292 85 28 19.9833 97.4312
7291 85 28 0.628952 139.229
4034 85 28 0.723369 102.561
1882 85 28 22.9272 126.102
6254 85 28 0.458053 132.676
751 85 28 0.472661 108.104
8363 85 28 42.1921 137.91
7929 85 28 3.68395 112.519
862 85 28 2.30224 126.515
5520 85 28 53.4143 133.75
2410 85 28 0.583007 118.351
2582 85 28 2.72031 114.451
4126 85 28 0.494192 128.848
7959 85 28 11.4802 109.522
9959 85 28 0.65835 131.052
1001 85 28 0.457826 108.132
8238 85 28 2.03491 113.528
9465 85 28 0.954171 132.88
3553 85 28 0.757634 124.097
8649 85 28 0.575155 134.259
5497 85 28 1.94236 107.351
9324 85 28 7.32462 107.112
975 85 28 66.2623 133.929
