Seed  np arch1 chi2/dat duration
267 55 18 0.536707 70.7194
348 55 18 0.578458 86.7258
6937 55 18 0.562781 72.8631
6192 55 18 19.6526 68.9522
3465 55 18 1.07582 66.1734
1951 55 18 2.65867 71.2773
9683 55 18 0.5883 87.2184
7448 55 18 0.652436 78.8015
1596 55 18 0.631787 87.9745
4674 55 18 6.28237 59.2359
2088 55 18 124.79 71.0945
4822 55 18 7.12597 68.9405
4009 55 18 3.40507 68.6107
4365 55 18 0.572085 86.2497
611 55 18 1.22901 79.3259
9150 55 18 1.51179 82.0933
273 55 18 3.32792 82.9757
696 55 18 3.83339 60.7981
9199 55 18 0.616867 76.9888
4616 55 18 7.13741 68.2364
5231 55 18 0.548552 72.028
58 55 18 0.532828 79.6009
8754 55 18 0.674269 65.2158
4433 55 18 0.570115 63.7719
270 55 18 0.498393 75.0659
7284 55 18 0.652533 66.1185
1891 55 18 21.3891 81.5167
650 55 18 1.06952 83.4221
9505 55 18 12.161 64.0034
403 55 18 5.42663 66.2738
6034 55 18 12.6541 86.1337
8526 55 18 45.6205 85.2835
1699 55 18 1.03585 79.8687
8532 55 18 0.678867 84.8986
942 55 18 0.822427 84.1919
4221 55 18 1.92012 83.4155
4934 55 18 6.80579 76.9217
4902 55 18 3.65919 72.3725
3915 55 18 10.2333 69.6808
6497 55 18 0.685963 81.8359
5069 55 18 5.93729 66.7152
9701 55 18 1.6808 72.4429
2906 55 18 1.23329 74.0115
4046 55 18 0.544834 79.4063
5676 55 18 2.27209 76.1095
5219 55 18 0.763467 81.4959
8579 55 18 0.713602 85.0106
9784 55 18 1.24109 69.4693
4673 55 18 0.675109 71.3105
1463 55 18 0.679971 86.0874
2584 55 18 1.7099 60.8598
