Seed  np arch1 chi2/dat duration
1988 58 19 135.273 69.0654
403 58 19 3.97956 66.2694
9989 58 19 0.683892 86.7831
3822 58 19 1.01785 71.0961
3035 58 19 1.45496 64.7424
2590 58 19 0.549808 89.4187
1292 58 19 0.666923 79.0494
1939 58 19 0.519758 87.2488
472 58 19 0.717809 85.0588
7714 58 19 122.541 86.6355
5706 58 19 0.67632 89.4851
368 58 19 0.559575 89.2237
2134 58 19 18.1066 82.3218
9442 58 19 14.195 90.6321
5351 58 19 0.765333 72.6384
7997 58 19 0.58281 79.0253
9728 58 19 1.79538 72.3129
5311 58 19 0.725918 69.1814
2736 58 19 5.79225 74.3959
9344 58 19 22.1073 84.2869
7571 58 19 0.896436 75.6164
6482 58 19 2.96275 68.7702
4431 58 19 0.465495 82.8676
441 58 19 1.06923 72.593
1418 58 19 0.598436 69.7686
7814 58 19 0.709963 79.9961
3141 58 19 0.609852 83.4642
1013 58 19 0.755002 89.2832
412 58 19 1.39861 87.3904
5335 58 19 0.56642 73.1183
717 58 19 1.3061 67.5421
1672 58 19 0.684937 66.5627
7227 58 19 6.11394 66.4792
6612 58 19 0.641864 68.6721
2088 58 19 82.9198 82.6962
5738 58 19 18.2787 66.1579
9962 58 19 3.9611 93.1283
9910 58 19 0.619806 88.951
9723 58 19 0.766361 68.4599
6655 58 19 0.634707 70.1103
553 58 19 6.12762 71.2904
9383 58 19 11.0491 92.1577
4739 58 19 14.8284 71.6458
9831 58 19 6.02348 70.704
4854 58 19 3.29335 70.718
7965 58 19 0.587236 72.7775
4427 58 19 0.656338 76.6446
9969 58 19 0.463952 72.983
861 58 19 0.631998 77.71
6889 58 19 5.17072 73.5356
4056 58 19 11.6819 76.107
