Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
5996 203 5 6 8 10 77.7277 0.576002
5326 203 5 6 8 10 676.469 8.51453
9162 203 5 6 8 10 225.162 0.223746
408 203 5 6 8 10 6.20074 7.77934
2371 203 5 6 8 10 60.4289 1.67294
827 203 5 6 8 10 555.665 0.22803
596 203 5 6 8 10 250.349 0.186487
6120 203 5 6 8 10 1197.14 7.96615
9782 203 5 6 8 10 574.363 0.214679
276 203 5 6 8 10 194.458 7.99015
8509 203 5 6 8 10 329.665 7.95886
9942 203 5 6 8 10 126.287 0.264273
6507 203 5 6 8 10 86.604 0.264185
3778 203 5 6 8 10 595.817 8.18549
5191 203 5 6 8 10 2897.01 0.0592625
6197 203 5 6 8 10 3.73197 8.68351
4692 203 5 6 8 10 0.589265 8.09672
3971 203 5 6 8 10 462.219 8.1985
2605 203 5 6 8 10 141.573 7.99989
5787 203 5 6 8 10 274.968 0.0480657
6783 203 5 6 8 10 5123.27 0.101163
5453 203 5 6 8 10 9.78098 7.78722
2221 203 5 6 8 10 1063.49 0.0902289
7982 203 5 6 8 10 152.977 8.18662
675 203 5 6 8 10 300.824 0.0463407
5053 203 5 6 8 10 203.699 0.105481
4086 203 5 6 8 10 82.1854 0.496219
9960 203 5 6 8 10 0.589288 7.78495
8175 203 5 6 8 10 90.4642 0.986928
1115 203 5 6 8 10 155.492 0.215048
2801 203 5 6 8 10 11.5468 8.1206
2056 203 5 6 8 10 80.9768 0.392484
7159 203 5 6 8 10 2470.32 0.972309
8242 203 5 6 8 10 75.7069 8.21705
3458 203 5 6 8 10 256.974 0.0466976
3257 203 5 6 8 10 0.457733 7.90155
3822 203 5 6 8 10 379.518 0.188517
9557 203 5 6 8 10 695.928 0.140958
5359 203 5 6 8 10 2126.19 0.135558
7041 203 5 6 8 10 84.9431 0.26307
4957 203 5 6 8 10 1165.08 0.159228
7717 203 5 6 8 10 100.827 0.219931
528 203 5 6 8 10 419.999 0.284791
5081 203 5 6 8 10 19.4416 8.60856
5357 203 5 6 8 10 194.321 8.72009
4656 203 5 6 8 10 69.7502 8.14538
9446 203 5 6 8 10 71.5585 8.05858
3543 203 5 6 8 10 22301.4 0.138631
7353 203 5 6 8 10 1999.16 0.297767
1639 203 5 6 8 10 0.943402 7.59477
9671 203 5 6 8 10 7.98146 7.59015
