Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9051 201 4 6 9 9 242.065 7.93404
7670 201 4 6 9 9 152.426 7.90262
5290 201 4 6 9 9 37.3591 7.62328
1116 201 4 6 9 9 31.5438 0.457278
4847 201 4 6 9 9 515.455 0.130375
9174 201 4 6 9 9 84.1182 8.05322
9958 201 4 6 9 9 79.4177 7.80383
7272 201 4 6 9 9 194.261 7.99249
4630 201 4 6 9 9 291.422 8.07602
5430 201 4 6 9 9 269.381 7.92283
564 201 4 6 9 9 392.034 7.83448
2177 201 4 6 9 9 30.3547 8.00432
2369 201 4 6 9 9 20635.2 0.170421
648 201 4 6 9 9 713.326 0.600952
8372 201 4 6 9 9 13.1909 7.9401
4744 201 4 6 9 9 213.698 0.0555033
770 201 4 6 9 9 800.561 0.0525578
1346 201 4 6 9 9 118.734 8.37256
9402 201 4 6 9 9 267.733 0.559185
3360 201 4 6 9 9 12.9616 8.52563
2308 201 4 6 9 9 113.734 7.86799
9246 201 4 6 9 9 1736.01 0.243774
9730 201 4 6 9 9 32.5555 8.27318
3974 201 4 6 9 9 0.551006 8.12889
8958 201 4 6 9 9 88.2914 7.97836
7738 201 4 6 9 9 0.200931 8.35209
9192 201 4 6 9 9 120.414 7.86774
5726 201 4 6 9 9 26.0315 8.03003
8843 201 4 6 9 9 101.797 8.07257
3687 201 4 6 9 9 571.669 0.304728
4096 201 4 6 9 9 391.788 0.450364
992 201 4 6 9 9 235.263 0.254904
6631 201 4 6 9 9 399.13 0.158322
7767 201 4 6 9 9 13.2874 7.79342
316 201 4 6 9 9 40.041 8.31625
2450 201 4 6 9 9 6474.42 7.90805
2937 201 4 6 9 9 189.83 9.78701
6256 201 4 6 9 9 33.7478 7.61093
6390 201 4 6 9 9 93.7155 7.51897
8811 201 4 6 9 9 0.799696 7.97877
7952 201 4 6 9 9 70.828 7.79771
8892 201 4 6 9 9 699.731 0.595862
920 201 4 6 9 9 757.217 7.73488
1303 201 4 6 9 9 50.1309 8.40501
5907 201 4 6 9 9 958.938 0.228991
3591 201 4 6 9 9 32.6661 8.04654
8062 201 4 6 9 9 16.3183 7.72811
5131 201 4 6 9 9 0.395605 7.7402
7042 201 4 6 9 9 32.4376 7.63899
3694 201 4 6 9 9 351.305 0.235229
7918 201 4 6 9 9 70.1883 0.184138
