Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3726 163 7 5 6 9 106.038 7.18373
8505 163 7 5 6 9 381.379 0.681785
4210 163 7 5 6 9 789.671 0.261588
9923 163 7 5 6 9 191.265 6.48443
6911 163 7 5 6 9 127.707 5.8279
2377 163 7 5 6 9 38.6564 6.83082
6489 163 7 5 6 9 9.07903 6.46344
2339 163 7 5 6 9 493.46 0.183504
1198 163 7 5 6 9 117.239 2.06035
1369 163 7 5 6 9 80.5392 6.46016
3782 163 7 5 6 9 1229.41 6.22993
9327 163 7 5 6 9 61.6904 6.9959
750 163 7 5 6 9 557.674 0.040556
7179 163 7 5 6 9 273.655 0.0614761
6584 163 7 5 6 9 2704.89 0.373601
7506 163 7 5 6 9 430.711 0.0834739
9935 163 7 5 6 9 96.5825 0.292695
1740 163 7 5 6 9 76.5829 0.0592224
1427 163 7 5 6 9 361.067 0.16108
7341 163 7 5 6 9 122.336 0.132448
7906 163 7 5 6 9 100.016 6.75357
8280 163 7 5 6 9 227.165 7.69196
9565 163 7 5 6 9 63.4004 6.65526
8043 163 7 5 6 9 109.991 6.41657
9582 163 7 5 6 9 44.0574 4.72096
4392 163 7 5 6 9 13.4746 6.19868
946 163 7 5 6 9 132.875 0.142448
9477 163 7 5 6 9 836.858 0.069612
5318 163 7 5 6 9 15.3975 6.05495
1803 163 7 5 6 9 1008.84 0.0531294
7431 163 7 5 6 9 225.033 0.392633
7143 163 7 5 6 9 129.283 6.59752
2491 163 7 5 6 9 268 6.56422
1340 163 7 5 6 9 15.4724 6.3927
524 163 7 5 6 9 386.558 0.154619
5370 163 7 5 6 9 192.28 6.47136
6583 163 7 5 6 9 623.785 6.72563
594 163 7 5 6 9 174.728 7.14801
1941 163 7 5 6 9 156.587 0.130615
1017 163 7 5 6 9 760.794 0.0847618
3598 163 7 5 6 9 28.4702 6.26923
8845 163 7 5 6 9 13.6196 6.55725
9651 163 7 5 6 9 9.39454 6.57653
6728 163 7 5 6 9 126.058 6.73052
979 163 7 5 6 9 374.198 0.144854
8860 163 7 5 6 9 677.521 0.123729
2733 163 7 5 6 9 57.4987 0.18531
2388 163 7 5 6 9 535.03 6.89012
5268 163 7 5 6 9 203.73 1.01699
8771 163 7 5 6 9 57.5102 6.40741
3172 163 7 5 6 9 3253.94 0.108
