Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6022 231 6 8 8 9 795.573 9.27882
902 231 6 8 8 9 317.089 0.110458
2054 231 6 8 8 9 124.925 1.26002
5583 231 6 8 8 9 1.91001 9.83711
6574 231 6 8 8 9 45.2625 8.76839
4098 231 6 8 8 9 121.976 9.88646
9076 231 6 8 8 9 122.151 0.571199
8657 231 6 8 8 9 137.85 9.20877
2187 231 6 8 8 9 1.40156 9.01277
546 231 6 8 8 9 714.462 0.469501
9921 231 6 8 8 9 57.0775 9.44426
8541 231 6 8 8 9 406.806 0.308469
8929 231 6 8 8 9 46.9674 9.97533
2869 231 6 8 8 9 66.7729 11.7816
1197 231 6 8 8 9 3.21564 9.07735
1032 231 6 8 8 9 233.96 9.07571
1467 231 6 8 8 9 14.5126 9.53645
2750 231 6 8 8 9 31.3574 9.24529
3039 231 6 8 8 9 422.442 0.0871229
2871 231 6 8 8 9 230.093 0.225411
9568 231 6 8 8 9 187.923 9.33328
5933 231 6 8 8 9 2.39776 8.9373
9036 231 6 8 8 9 20.1275 9.43711
7128 231 6 8 8 9 46.4273 0.281925
4160 231 6 8 8 9 1365.98 10.1217
9602 231 6 8 8 9 242.351 9.33427
889 231 6 8 8 9 220.359 10.1144
8546 231 6 8 8 9 295.087 0.887564
5326 231 6 8 8 9 760.509 11.6354
2050 231 6 8 8 9 519.965 0.104306
5834 231 6 8 8 9 12.0546 8.95902
6939 231 6 8 8 9 28.0789 9.07983
2584 231 6 8 8 9 195.226 0.256902
4743 231 6 8 8 9 4426.28 0.12493
2548 231 6 8 8 9 30.4914 9.57732
2413 231 6 8 8 9 169.72 0.11698
4129 231 6 8 8 9 396.221 9.22148
1337 231 6 8 8 9 0.313392 9.18771
829 231 6 8 8 9 416.303 0.162265
2996 231 6 8 8 9 168.762 9.57199
6550 231 6 8 8 9 1844.91 9.82762
2250 231 6 8 8 9 963.933 0.363289
849 231 6 8 8 9 169.265 0.27734
9085 231 6 8 8 9 150.645 9.33552
9797 231 6 8 8 9 19.9649 9.60689
6438 231 6 8 8 9 272.669 10.8346
8191 231 6 8 8 9 0.21024 9.57742
4426 231 6 8 8 9 637.332 0.656236
873 231 6 8 8 9 51.9382 10.0297
1103 231 6 8 8 9 83.6057 9.27282
3130 231 6 8 8 9 0.314307 9.30824
