Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9598 130 6 4 7 6 92.0438 0.225735
6972 130 6 4 7 6 154.208 0.313606
4569 130 6 4 7 6 228.67 0.249403
1598 130 6 4 7 6 342.61 5.23647
9724 130 6 4 7 6 129.287 0.383019
4723 130 6 4 7 6 101.41 0.244547
6413 130 6 4 7 6 222.003 5.29108
7869 130 6 4 7 6 4779.38 0.0868231
9102 130 6 4 7 6 219.042 0.0629008
5154 130 6 4 7 6 225.076 0.10002
9796 130 6 4 7 6 0.540592 5.24562
8739 130 6 4 7 6 4924.13 0.125539
7179 130 6 4 7 6 273.655 0.168239
8989 130 6 4 7 6 235.72 0.182401
5230 130 6 4 7 6 0.25565 5.14213
6082 130 6 4 7 6 8860.54 0.112225
8783 130 6 4 7 6 561.313 0.488467
2952 130 6 4 7 6 482.406 5.60256
4889 130 6 4 7 6 285.374 0.162229
6871 130 6 4 7 6 81.9298 0.144289
6336 130 6 4 7 6 6.6419 5.44849
8045 130 6 4 7 6 212.886 0.0316763
9355 130 6 4 7 6 102.87 5.9118
2250 130 6 4 7 6 975.261 0.11891
8365 130 6 4 7 6 50.4079 5.95186
8870 130 6 4 7 6 264.146 0.0446619
3624 130 6 4 7 6 613.108 5.88831
9828 130 6 4 7 6 174.261 5.65697
4443 130 6 4 7 6 245.504 5.25528
6015 130 6 4 7 6 320.301 5.44669
2393 130 6 4 7 6 3649.13 0.21152
9791 130 6 4 7 6 1123.57 0.0710398
2361 130 6 4 7 6 4529.94 5.2773
6055 130 6 4 7 6 73.8657 0.031015
349 130 6 4 7 6 8092.4 0.0916407
4287 130 6 4 7 6 4185.79 0.0460339
4031 130 6 4 7 6 201.776 0.130639
7810 130 6 4 7 6 109.588 5.43004
1387 130 6 4 7 6 5.58427 5.83864
3124 130 6 4 7 6 203.531 0.0542088
4167 130 6 4 7 6 178.918 0.106505
9186 130 6 4 7 6 146.921 1.04852
5568 130 6 4 7 6 413.033 5.76744
9653 130 6 4 7 6 154.052 0.144964
5294 130 6 4 7 6 59.2641 0.124143
8903 130 6 4 7 6 69.781 0.640435
2190 130 6 4 7 6 263.691 5.45538
9493 130 6 4 7 6 311.128 0.248709
157 130 6 4 7 6 2338.6 4.17562
7541 130 6 4 7 6 278.129 5.42618
1526 130 6 4 7 6 131.842 4.93085
