Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
6091 134 8 6 5 4 680.261 0.0621823
5870 134 8 6 5 4 458.838 6.48897
7994 134 8 6 5 4 79.9738 0.19691
7001 134 8 6 5 4 1076.98 0.148513
5601 134 8 6 5 4 356.992 0.0470247
1716 134 8 6 5 4 222.934 0.100893
8494 134 8 6 5 4 0.42478 5.31851
8780 134 8 6 5 4 171.517 0.145547
8090 134 8 6 5 4 343.855 5.53017
1354 134 8 6 5 4 225.626 0.0403143
1138 134 8 6 5 4 193.082 5.07471
7767 134 8 6 5 4 59.6836 0.0896482
7970 134 8 6 5 4 31.0303 5.55655
8891 134 8 6 5 4 388.383 0.236326
3867 134 8 6 5 4 46.4176 5.67799
2544 134 8 6 5 4 55.6814 0.133264
1823 134 8 6 5 4 221.561 0.414916
1893 134 8 6 5 4 104.948 0.0388198
8949 134 8 6 5 4 218.36 0.567656
4341 134 8 6 5 4 7528.76 5.90331
9227 134 8 6 5 4 10824.7 0.115324
7803 134 8 6 5 4 31.7824 5.26435
2338 134 8 6 5 4 992.251 0.0332042
3384 134 8 6 5 4 540.399 5.5223
3059 134 8 6 5 4 568.108 0.0497779
1663 134 8 6 5 4 1216.99 0.0605543
2973 134 8 6 5 4 117.99 0.109221
7465 134 8 6 5 4 16.6155 5.78797
2489 134 8 6 5 4 553.9 0.192727
3901 134 8 6 5 4 453.128 0.0695915
2274 134 8 6 5 4 967.293 0.0578246
467 134 8 6 5 4 460.353 0.103537
7045 134 8 6 5 4 111.333 0.0688644
5299 134 8 6 5 4 1050.08 0.0893589
3350 134 8 6 5 4 2821.21 0.0667803
630 134 8 6 5 4 615.564 0.203841
5218 134 8 6 5 4 132.238 5.68678
8969 134 8 6 5 4 122.133 5.33072
3067 134 8 6 5 4 41.8929 5.24961
2542 134 8 6 5 4 2636.62 0.076083
9262 134 8 6 5 4 323.268 0.181079
3076 134 8 6 5 4 484.415 0.0965051
1344 134 8 6 5 4 765.154 0.0615979
8960 134 8 6 5 4 19377.8 0.0559987
5594 134 8 6 5 4 224.785 5.21214
3595 134 8 6 5 4 20.3055 5.49307
7749 134 8 6 5 4 173.506 0.137857
8531 134 8 6 5 4 105.915 0.23134
2828 134 8 6 5 4 345.036 0.0715823
3508 134 8 6 5 4 357.689 0.0539278
12 134 8 6 5 4 165.435 0.0668972
