Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8129 128 8 5 4 7 209.566 0.132906
7141 128 8 5 4 7 298.763 0.100251
3065 128 8 5 4 7 537.313 0.119358
1185 128 8 5 4 7 51.202 5.21921
1404 128 8 5 4 7 202.224 0.129425
6305 128 8 5 4 7 822.59 0.0407516
5373 128 8 5 4 7 1788.29 5.35718
3930 128 8 5 4 7 7312.5 0.0491669
1681 128 8 5 4 7 128.127 0.0438208
8708 128 8 5 4 7 107.819 5.49977
6880 128 8 5 4 7 3007.84 0.0315529
2549 128 8 5 4 7 259.134 0.191885
8889 128 8 5 4 7 1867.57 0.108918
4408 128 8 5 4 7 179.842 0.112539
310 128 8 5 4 7 120.345 0.2737
6289 128 8 5 4 7 230.888 0.513268
2713 128 8 5 4 7 144.896 0.254372
9745 128 8 5 4 7 1064.97 5.62258
8052 128 8 5 4 7 2802.87 5.07509
9107 128 8 5 4 7 58.6378 0.109757
9342 128 8 5 4 7 215.991 0.204729
5918 128 8 5 4 7 165.48 0.0787854
990 128 8 5 4 7 149.822 0.249009
2595 128 8 5 4 7 135.101 0.0917436
3484 128 8 5 4 7 0.87207 4.94973
3133 128 8 5 4 7 43.7669 5.57383
9789 128 8 5 4 7 228.17 4.93934
8734 128 8 5 4 7 119.799 0.155067
8234 128 8 5 4 7 257.092 5.71306
3134 128 8 5 4 7 133.053 0.0699442
5787 128 8 5 4 7 274.968 0.039901
5997 128 8 5 4 7 217.017 5.13086
2 128 8 5 4 7 325.962 0.0779946
2959 128 8 5 4 7 233.98 2.9429
9387 128 8 5 4 7 314.677 0.0781994
4888 128 8 5 4 7 27.7123 5.58537
5174 128 8 5 4 7 252.4 0.0780168
383 128 8 5 4 7 8870.62 0.180468
5294 128 8 5 4 7 88.9459 0.0617431
2169 128 8 5 4 7 71.3468 0.249316
4574 128 8 5 4 7 384.602 0.373692
2309 128 8 5 4 7 149.127 5.7324
3759 128 8 5 4 7 188.872 0.062275
6730 128 8 5 4 7 265.528 0.130626
2391 128 8 5 4 7 111.59 5.29278
1918 128 8 5 4 7 139.984 0.308176
1284 128 8 5 4 7 2752.59 0.601146
1480 128 8 5 4 7 727.538 0.121894
244 128 8 5 4 7 253.246 0.411014
501 128 8 5 4 7 86.9518 0.0954208
3577 128 8 5 4 7 58.0201 4.92313
