Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3798 242 10 10 5 8 40.2589 10.1001
360 242 10 10 5 8 271.71 11.4003
4743 242 10 10 5 8 298.751 1.73498
8119 242 10 10 5 8 1569.39 0.229012
6555 242 10 10 5 8 149.73 9.85167
2179 242 10 10 5 8 0.666434 9.7118
9985 242 10 10 5 8 17.9031 9.79732
6969 242 10 10 5 8 225.705 11.6248
4657 242 10 10 5 8 156.262 0.219772
2686 242 10 10 5 8 823.202 9.95676
212 242 10 10 5 8 95.0471 0.0913912
9415 242 10 10 5 8 337.409 0.0971644
6431 242 10 10 5 8 0.625369 9.32677
4580 242 10 10 5 8 215.401 10.847
1676 242 10 10 5 8 7224.7 0.375981
1216 242 10 10 5 8 29453.9 10.2426
1316 242 10 10 5 8 0.610382 10.0746
2634 242 10 10 5 8 309.751 0.359491
6290 242 10 10 5 8 123.489 1.18749
9334 242 10 10 5 8 48.1176 10.2872
2317 242 10 10 5 8 98.6596 9.93622
2143 242 10 10 5 8 2.0478 9.69278
1111 242 10 10 5 8 539.966 0.293208
746 242 10 10 5 8 613.668 0.128428
9660 242 10 10 5 8 140.049 9.49769
2628 242 10 10 5 8 1946.42 0.0793562
4896 242 10 10 5 8 650.62 10.1681
61 242 10 10 5 8 0.351023 9.98904
4970 242 10 10 5 8 511.962 0.310902
5158 242 10 10 5 8 63.5637 0.299216
6654 242 10 10 5 8 106.476 0.115331
6311 242 10 10 5 8 123.493 0.286009
613 242 10 10 5 8 3.70078 10.1295
9692 242 10 10 5 8 9122.4 0.64442
7774 242 10 10 5 8 85.0655 10.3081
8893 242 10 10 5 8 1012.14 0.121915
8565 242 10 10 5 8 0.383017 9.59312
6311 242 10 10 5 8 123.493 0.285739
2694 242 10 10 5 8 83.5371 14.6056
263 242 10 10 5 8 10.9763 9.75262
9697 242 10 10 5 8 557.801 0.315807
3539 242 10 10 5 8 104.729 9.51119
7859 242 10 10 5 8 20.0675 9.56601
7692 242 10 10 5 8 77.0986 0.817023
1791 242 10 10 5 8 354.824 0.147554
4184 242 10 10 5 8 168.497 0.153156
2286 242 10 10 5 8 114.763 0.0612257
7611 242 10 10 5 8 1257.91 19.7248
9957 242 10 10 5 8 11.8585 9.8069
2869 242 10 10 5 8 79.8508 1.06317
3008 242 10 10 5 8 342.673 0.277886
