Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3969 146 6 6 5 8 119.686 0.460356
5440 146 6 6 5 8 151.428 0.035479
7745 146 6 6 5 8 159.047 5.63125
5180 146 6 6 5 8 224.352 6.35343
119 146 6 6 5 8 29.1528 5.93275
3617 146 6 6 5 8 1145.53 0.456205
440 146 6 6 5 8 423.785 0.0623431
9243 146 6 6 5 8 141.583 0.527382
7418 146 6 6 5 8 531.774 0.17715
1907 146 6 6 5 8 676.981 0.1487
3214 146 6 6 5 8 11.6687 5.57264
1812 146 6 6 5 8 75.4123 0.210311
3468 146 6 6 5 8 506.623 1.41861
1222 146 6 6 5 8 9.37026 6.12127
9791 146 6 6 5 8 1055.75 5.70458
283 146 6 6 5 8 92.6472 6.02896
8425 146 6 6 5 8 220.312 5.76205
263 146 6 6 5 8 45.9804 5.43509
5661 146 6 6 5 8 81.4503 0.22662
8469 146 6 6 5 8 61.3046 6.30342
2973 146 6 6 5 8 45.0008 6.36614
2859 146 6 6 5 8 1035.86 0.111889
8770 146 6 6 5 8 250.315 6.8056
4662 146 6 6 5 8 0.439115 5.7401
597 146 6 6 5 8 247.94 0.0342246
4096 146 6 6 5 8 403.787 0.280792
432 146 6 6 5 8 310.429 7.35516
7877 146 6 6 5 8 2207.52 0.103348
9905 146 6 6 5 8 542.898 0.128833
5274 146 6 6 5 8 41.9064 5.63979
2453 146 6 6 5 8 211.228 6.07772
8887 146 6 6 5 8 212.15 0.241203
2306 146 6 6 5 8 3930.68 0.481893
800 146 6 6 5 8 112.719 6.68606
2043 146 6 6 5 8 283.918 0.0345096
7474 146 6 6 5 8 443.372 0.162523
7730 146 6 6 5 8 725.595 0.165246
4106 146 6 6 5 8 227.264 0.0408765
7093 146 6 6 5 8 16.8346 5.81777
8841 146 6 6 5 8 123.786 0.797793
1804 146 6 6 5 8 170.085 0.247602
6955 146 6 6 5 8 3.48836 5.73098
8479 146 6 6 5 8 42.9932 5.86118
2836 146 6 6 5 8 832.812 0.0425951
1826 146 6 6 5 8 225.168 5.71355
8017 146 6 6 5 8 42.7243 6.20231
3251 146 6 6 5 8 207.223 0.0407109
7963 146 6 6 5 8 13.6748 5.49373
6008 146 6 6 5 8 252.289 5.82846
1794 146 6 6 5 8 141.669 0.381011
3463 146 6 6 5 8 305.583 5.79222
