Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
1551 161 7 6 6 7 2079.96 0.290269
6250 161 7 6 6 7 1070 0.0641992
9399 161 7 6 6 7 2231.25 0.237825
3542 161 7 6 6 7 1034.39 6.45376
9717 161 7 6 6 7 516.975 6.29811
8577 161 7 6 6 7 306.754 0.483026
8663 161 7 6 6 7 967.021 0.180413
9243 161 7 6 6 7 2021.41 0.398147
911 161 7 6 6 7 0.294854 6.4676
6427 161 7 6 6 7 105.957 0.0966333
1012 161 7 6 6 7 43.2165 6.1133
1717 161 7 6 6 7 73.2068 5.94129
5786 161 7 6 6 7 52.0127 6.19975
3494 161 7 6 6 7 45.4186 6.23196
110 161 7 6 6 7 405.862 0.181511
7558 161 7 6 6 7 151.523 0.0539952
9514 161 7 6 6 7 4.46246 6.62725
6555 161 7 6 6 7 258.112 0.235535
5786 161 7 6 6 7 52.0127 6.21328
4624 161 7 6 6 7 120.122 0.107179
2785 161 7 6 6 7 0.575652 6.33794
4750 161 7 6 6 7 283.659 0.100294
7949 161 7 6 6 7 82.5629 1.19209
287 161 7 6 6 7 34.5441 6.18182
3007 161 7 6 6 7 88.4352 5.84507
7151 161 7 6 6 7 58.7278 7.92099
8783 161 7 6 6 7 691.705 0.0748734
4826 161 7 6 6 7 63.8701 6.71966
7808 161 7 6 6 7 578.037 6.26601
8287 161 7 6 6 7 6.43472 6.35969
3526 161 7 6 6 7 1202.54 0.182868
5409 161 7 6 6 7 149.651 1.7479
1187 161 7 6 6 7 1278.5 6.59761
9920 161 7 6 6 7 170.135 0.495203
7082 161 7 6 6 7 697.831 0.070108
711 161 7 6 6 7 128.978 0.0936112
1855 161 7 6 6 7 79.5473 0.0586197
920 161 7 6 6 7 602.082 0.490229
3790 161 7 6 6 7 59.9331 6.88544
860 161 7 6 6 7 0.893243 6.66759
8960 161 7 6 6 7 304.253 1.06654
3392 161 7 6 6 7 108.923 6.07225
9226 161 7 6 6 7 178.118 6.6494
7681 161 7 6 6 7 719.922 0.0615433
8560 161 7 6 6 7 151.096 6.05767
9379 161 7 6 6 7 1099.82 0.153133
1837 161 7 6 6 7 7.52064 6.79115
8881 161 7 6 6 7 149.639 0.130923
4667 161 7 6 6 7 286.132 0.159961
4553 161 7 6 6 7 110.267 6.59081
5405 161 7 6 6 7 125.766 0.562981
