Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
44 329 9 9 10 10 2071.8 0.691534
4465 329 9 9 10 10 325.487 0.442647
1101 329 9 9 10 10 218.73 0.997231
9739 329 9 9 10 10 264.136 20.9829
2957 329 9 9 10 10 71.3974 15.6403
8419 329 9 9 10 10 101.56 1.68121
1378 329 9 9 10 10 30.3214 15.6131
3430 329 9 9 10 10 34.4526 16.0554
6753 329 9 9 10 10 106.172 15.8592
9062 329 9 9 10 10 33.6729 15.9977
769 329 9 9 10 10 536.837 0.642255
1857 329 9 9 10 10 751.098 0.477495
4061 329 9 9 10 10 5.86354 15.6826
7927 329 9 9 10 10 2038.61 0.420544
6526 329 9 9 10 10 1.25734 15.8919
5467 329 9 9 10 10 3.34483 15.9236
1861 329 9 9 10 10 321.781 15.9018
5161 329 9 9 10 10 0.54656 16.2591
1582 329 9 9 10 10 18276.2 0.359877
8130 329 9 9 10 10 41.7693 15.9197
6229 329 9 9 10 10 27.1681 15.6372
1159 329 9 9 10 10 326.426 0.41476
1192 329 9 9 10 10 4.51559 16.0728
2965 329 9 9 10 10 223.901 0.213684
7995 329 9 9 10 10 0.588381 15.9778
7754 329 9 9 10 10 1.4498 15.2492
794 329 9 9 10 10 52.9744 2.2763
5619 329 9 9 10 10 18.5334 16.0787
468 329 9 9 10 10 426.604 0.146326
2200 329 9 9 10 10 0.405181 16.0302
804 329 9 9 10 10 186.449 3.85858
4218 329 9 9 10 10 226.821 0.356389
3829 329 9 9 10 10 6.85893 16.1904
934 329 9 9 10 10 1.16657 15.4265
5819 329 9 9 10 10 4429.51 0.532301
2094 329 9 9 10 10 233.883 16.2753
5533 329 9 9 10 10 3.43101 15.6142
4284 329 9 9 10 10 486.416 0.118924
7234 329 9 9 10 10 6.36973 15.9224
6065 329 9 9 10 10 73.6616 0.38727
3072 329 9 9 10 10 13.2993 15.5298
4299 329 9 9 10 10 300.324 5.01234
1171 329 9 9 10 10 725.119 0.168651
574 329 9 9 10 10 460.187 7.18489
6351 329 9 9 10 10 264.869 0.218894
324 329 9 9 10 10 142.989 19.7825
1025 329 9 9 10 10 1914.52 0.280563
5908 329 9 9 10 10 117.578 0.801398
8717 329 9 9 10 10 18.0899 15.6278
7576 329 9 9 10 10 4.52959 16.1476
243 329 9 9 10 10 18.6438 15.9673
