Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8831 151 4 4 9 7 213.759 0.0855042
5075 151 4 4 9 7 102.35 5.96183
714 151 4 4 9 7 313.531 0.278948
2970 151 4 4 9 7 72.7227 6.49151
5630 151 4 4 9 7 45.0415 0.589964
4474 151 4 4 9 7 5301.14 0.0354095
735 151 4 4 9 7 246.339 10.3439
2462 151 4 4 9 7 81.9647 0.0792457
5822 151 4 4 9 7 32.6689 5.70021
6407 151 4 4 9 7 528.966 0.053283
1034 151 4 4 9 7 1.5708 5.78843
4800 151 4 4 9 7 527.233 5.84
1379 151 4 4 9 7 64.4154 0.165179
2989 151 4 4 9 7 431.186 0.534097
6262 151 4 4 9 7 13.1771 6.1125
9041 151 4 4 9 7 276.984 5.96119
638 151 4 4 9 7 52.3914 5.85477
2540 151 4 4 9 7 45.0619 6.56544
520 151 4 4 9 7 969.821 0.098456
8237 151 4 4 9 7 179.99 5.76981
5289 151 4 4 9 7 0.652381 6.1869
560 151 4 4 9 7 33.563 6.05803
3773 151 4 4 9 7 443.425 6.26718
5031 151 4 4 9 7 171.492 0.600259
1573 151 4 4 9 7 576.133 0.150098
2987 151 4 4 9 7 8162.79 5.72724
1247 151 4 4 9 7 200.943 6.17946
514 151 4 4 9 7 0.415531 6.3862
1323 151 4 4 9 7 143.126 5.92372
1661 151 4 4 9 7 661.83 6.08686
1915 151 4 4 9 7 228.849 0.488724
443 151 4 4 9 7 171.231 0.196684
140 151 4 4 9 7 14335.5 0.173863
6397 151 4 4 9 7 270.605 0.210377
1867 151 4 4 9 7 196.008 6.64968
2245 151 4 4 9 7 75.1793 6.01774
4291 151 4 4 9 7 1705.51 0.240312
936 151 4 4 9 7 72.8863 0.148033
7571 151 4 4 9 7 21.1398 5.67535
6118 151 4 4 9 7 95.4922 0.320468
1877 151 4 4 9 7 357.416 0.0711471
8949 151 4 4 9 7 144.307 6.01211
4167 151 4 4 9 7 157.206 6.53933
8932 151 4 4 9 7 106.686 0.0421858
5967 151 4 4 9 7 618.06 0.0450481
1231 151 4 4 9 7 385.348 0.195578
1610 151 4 4 9 7 256.506 5.9237
997 151 4 4 9 7 295.951 0.148368
3521 151 4 4 9 7 39.6062 0.062145
4639 151 4 4 9 7 2.12138 6.05783
9527 151 4 4 9 7 100.933 0.452147
