Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9516 277 9 10 8 7 325.983 9.5255
3339 277 9 10 8 7 68.1169 12.736
532 277 9 10 8 7 236.237 0.513414
3571 277 9 10 8 7 2.91051 12.4082
2779 277 9 10 8 7 618.437 0.532058
8631 277 9 10 8 7 60.2655 14.1537
383 277 9 10 8 7 8870.62 0.0919719
4035 277 9 10 8 7 2804.76 12.6373
705 277 9 10 8 7 900.115 0.134109
2570 277 9 10 8 7 24.0096 12.1472
5286 277 9 10 8 7 12.5567 12.3459
4132 277 9 10 8 7 85.8426 11.3361
8203 277 9 10 8 7 66.5057 12.2335
4445 277 9 10 8 7 3.66187 11.7814
1933 277 9 10 8 7 952.957 0.317414
6233 277 9 10 8 7 13.524 12.3356
1420 277 9 10 8 7 1.0114 11.8213
9825 277 9 10 8 7 8.06723 12.1309
7695 277 9 10 8 7 165.287 13.3522
1438 277 9 10 8 7 409.565 0.752954
3122 277 9 10 8 7 0.310324 12.0484
6515 277 9 10 8 7 277.939 16.5803
9712 277 9 10 8 7 0.196125 12.115
9527 277 9 10 8 7 13.2554 12.5246
5965 277 9 10 8 7 92.5115 0.230833
5869 277 9 10 8 7 125.791 0.348164
8713 277 9 10 8 7 255.632 0.196955
9912 277 9 10 8 7 84.3501 2.04604
1558 277 9 10 8 7 24.0889 11.8544
4629 277 9 10 8 7 1.24511 12.5199
929 277 9 10 8 7 869.443 0.261262
5336 277 9 10 8 7 124.681 0.254821
463 277 9 10 8 7 145.69 0.244604
2691 277 9 10 8 7 669.906 0.547281
8649 277 9 10 8 7 6132.13 0.300342
9744 277 9 10 8 7 0.527946 11.5282
8966 277 9 10 8 7 1.48858 11.7834
8772 277 9 10 8 7 37.4264 0.865982
5995 277 9 10 8 7 6.36759 11.8099
3284 277 9 10 8 7 49.4817 11.8159
1668 277 9 10 8 7 207.376 0.352431
7942 277 9 10 8 7 2.04674 11.4491
1184 277 9 10 8 7 384.236 0.40235
1872 277 9 10 8 7 29.5131 12.7655
5355 277 9 10 8 7 320.026 0.352772
9886 277 9 10 8 7 299.33 0.954473
8615 277 9 10 8 7 262.096 0.137605
6893 277 9 10 8 7 27.3214 11.4741
6539 277 9 10 8 7 149.587 0.240373
7873 277 9 10 8 7 0.519493 11.9262
4099 277 9 10 8 7 0.865952 11.5204
