Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
9386 145 6 6 6 6 558.073 2.97618
5787 145 6 6 6 6 274.968 0.108289
3367 145 6 6 6 6 466.809 0.713252
6933 145 6 6 6 6 10839.5 0.0417398
3714 145 6 6 6 6 991.914 0.192229
9438 145 6 6 6 6 21.4837 6.1318
5043 145 6 6 6 6 156.64 6.10796
1142 145 6 6 6 6 73.7472 1.17754
7424 145 6 6 6 6 2940.64 0.0599689
2712 145 6 6 6 6 372.81 0.0544182
5610 145 6 6 6 6 83.8419 6.67995
3402 145 6 6 6 6 371.837 0.331196
977 145 6 6 6 6 143.513 0.0338464
631 145 6 6 6 6 50.0819 5.90658
5949 145 6 6 6 6 76.7599 0.482391
5927 145 6 6 6 6 628.297 0.468831
5509 145 6 6 6 6 390.377 0.219702
3400 145 6 6 6 6 929.424 0.269101
2601 145 6 6 6 6 335.552 0.174012
2302 145 6 6 6 6 247.427 0.130431
5441 145 6 6 6 6 61.332 6.22355
3228 145 6 6 6 6 65.0936 0.158331
9976 145 6 6 6 6 0.704988 5.9405
175 145 6 6 6 6 179.462 5.93122
9384 145 6 6 6 6 1.19431 6.06709
1449 145 6 6 6 6 1128.98 0.0845218
684 145 6 6 6 6 192.32 0.0416721
9778 145 6 6 6 6 101.947 6.23181
3845 145 6 6 6 6 4955.95 0.356728
2658 145 6 6 6 6 386.369 0.134736
5240 145 6 6 6 6 331.652 0.0339364
9894 145 6 6 6 6 0.337257 6.11414
968 145 6 6 6 6 95.6508 0.186742
6611 145 6 6 6 6 92.4315 5.73249
1354 145 6 6 6 6 225.626 0.130403
6992 145 6 6 6 6 345.58 0.0662651
5350 145 6 6 6 6 89.8455 5.73978
9365 145 6 6 6 6 4004.61 0.0349243
4691 145 6 6 6 6 435.674 0.0504835
4388 145 6 6 6 6 80.5763 0.0848641
3521 145 6 6 6 6 39.7628 0.167542
179 145 6 6 6 6 144.731 6.20501
1499 145 6 6 6 6 228.138 0.18688
1803 145 6 6 6 6 1008.84 0.292973
370 145 6 6 6 6 7437.54 6.23946
7050 145 6 6 6 6 1279.07 0.0342505
4769 145 6 6 6 6 227.669 0.0586232
3752 145 6 6 6 6 6641.04 0.509839
9648 145 6 6 6 6 122.437 0.426577
3760 145 6 6 6 6 65.4845 0.303879
817 145 6 6 6 6 811.633 0.177735
