Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4943 214 6 7 10 6 6.03219 8.64841
7008 214 6 7 10 6 516.809 0.0827725
3649 214 6 7 10 6 450.614 9.74484
5943 214 6 7 10 6 439.982 0.168561
4198 214 6 7 10 6 235.714 8.48308
9024 214 6 7 10 6 86.0259 0.0619848
5917 214 6 7 10 6 81.5469 0.128562
234 214 6 7 10 6 918.312 0.156546
3974 214 6 7 10 6 146.652 9.29753
3875 214 6 7 10 6 203.583 0.233421
2838 214 6 7 10 6 581.136 0.250684
9189 214 6 7 10 6 33.3499 8.76007
9526 214 6 7 10 6 124.699 1.03327
3473 214 6 7 10 6 111.751 0.382035
4970 214 6 7 10 6 522.937 0.0959063
4154 214 6 7 10 6 1214.93 0.167537
9620 214 6 7 10 6 42.2791 8.6818
5110 214 6 7 10 6 113.002 8.44208
3883 214 6 7 10 6 122.677 0.502655
7966 214 6 7 10 6 325.391 0.138173
4119 214 6 7 10 6 35.9777 7.67611
8508 214 6 7 10 6 630.113 0.196438
689 214 6 7 10 6 54.3722 0.279682
3909 214 6 7 10 6 86.1967 9.19929
6189 214 6 7 10 6 340.834 0.215915
7391 214 6 7 10 6 1235.71 0.295112
8787 214 6 7 10 6 0.365281 8.71687
7312 214 6 7 10 6 447.787 9.20072
9145 214 6 7 10 6 484.956 8.90608
7032 214 6 7 10 6 9.38855 8.07797
2645 214 6 7 10 6 1166.63 0.0874439
754 214 6 7 10 6 684.654 0.18425
6840 214 6 7 10 6 18.1641 8.49803
3971 214 6 7 10 6 514.089 9.69705
1344 214 6 7 10 6 719.287 0.341334
8656 214 6 7 10 6 0.222977 8.43402
5731 214 6 7 10 6 2790.09 0.250492
6268 214 6 7 10 6 84.5174 0.133104
5014 214 6 7 10 6 49.5723 8.28831
689 214 6 7 10 6 54.3722 0.278613
8165 214 6 7 10 6 30513 0.16099
2272 214 6 7 10 6 48.1463 8.21556
663 214 6 7 10 6 385.715 8.39832
7843 214 6 7 10 6 946.574 0.0689134
4703 214 6 7 10 6 9.27987 8.64001
7218 214 6 7 10 6 166.206 8.31177
1152 214 6 7 10 6 158.562 7.84343
2814 214 6 7 10 6 246.829 0.0635386
3611 214 6 7 10 6 2.47448 8.27079
3014 214 6 7 10 6 726.216 8.45789
55 214 6 7 10 6 56.6421 8.21421
