Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
8516 149 5 7 6 6 45.0224 6.58475
6413 149 5 7 6 6 91.4961 6.61383
4553 149 5 7 6 6 364.557 0.075116
9733 149 5 7 6 6 0.208554 6.14883
3089 149 5 7 6 6 47.2491 7.13528
4143 149 5 7 6 6 53.2099 6.11427
7857 149 5 7 6 6 59.0407 5.8467
648 149 5 7 6 6 1861.48 0.0426422
6632 149 5 7 6 6 214.074 6.46449
7963 149 5 7 6 6 1586.44 0.132544
7853 149 5 7 6 6 131.33 6.20013
1734 149 5 7 6 6 266.564 0.0506701
3758 149 5 7 6 6 59.8972 5.75635
3351 149 5 7 6 6 266.723 0.0749775
105 149 5 7 6 6 488.969 0.731947
9648 149 5 7 6 6 47.3694 0.306931
558 149 5 7 6 6 1001.63 0.175842
6697 149 5 7 6 6 346.497 0.035484
89 149 5 7 6 6 293.182 6.298
92 149 5 7 6 6 241.376 0.106806
1668 149 5 7 6 6 182.999 6.09206
873 149 5 7 6 6 379.901 0.0692904
8453 149 5 7 6 6 3206.18 5.81582
1281 149 5 7 6 6 87.0244 5.62526
6146 149 5 7 6 6 133.787 0.138479
9956 149 5 7 6 6 60.1287 5.80724
2351 149 5 7 6 6 7581.81 0.125663
6678 149 5 7 6 6 112.306 6.53555
961 149 5 7 6 6 53.1208 0.229699
3674 149 5 7 6 6 6041.59 0.271756
1636 149 5 7 6 6 142.771 0.118225
8492 149 5 7 6 6 1058.15 7.06751
8974 149 5 7 6 6 79.2377 6.20986
2386 149 5 7 6 6 103.175 6.15093
9697 149 5 7 6 6 192.321 0.181098
328 149 5 7 6 6 213.175 0.211268
5858 149 5 7 6 6 1049.76 0.760571
2509 149 5 7 6 6 162.809 0.160321
4499 149 5 7 6 6 65.5566 5.64829
4987 149 5 7 6 6 100.509 6.02281
4450 149 5 7 6 6 157.269 0.0411033
3228 149 5 7 6 6 84.9315 0.103444
1026 149 5 7 6 6 0.54236 5.68551
3382 149 5 7 6 6 1342.5 0.129356
1245 149 5 7 6 6 31.1827 5.99195
524 149 5 7 6 6 386.588 0.201612
4213 149 5 7 6 6 184.676 0.039978
1636 149 5 7 6 6 142.771 0.118614
7803 149 5 7 6 6 17.4813 6.13691
5160 149 5 7 6 6 173.287 0.574755
8218 149 5 7 6 6 163.051 0.0474798
