Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4764 114 6 5 4 7 7464.7 5.33845
8917 114 6 5 4 7 351.843 0.106805
6764 114 6 5 4 7 2725.68 0.0508022
8202 114 6 5 4 7 695.546 4.67752
7466 114 6 5 4 7 281.838 0.0558077
245 114 6 5 4 7 2.32094 4.48912
6682 114 6 5 4 7 584.304 0.206074
4187 114 6 5 4 7 26.5494 2.26619
3614 114 6 5 4 7 141.36 0.046585
8292 114 6 5 4 7 27.4556 4.96721
628 114 6 5 4 7 158.722 0.0924327
3091 114 6 5 4 7 586.065 0.0463223
5909 114 6 5 4 7 827.849 0.0296768
3877 114 6 5 4 7 519.966 0.11668
7278 114 6 5 4 7 52.0609 0.233654
956 114 6 5 4 7 552.097 0.0306865
9488 114 6 5 4 7 1570.15 4.75121
9296 114 6 5 4 7 427.44 0.078248
2652 114 6 5 4 7 3266.41 0.101561
1228 114 6 5 4 7 178.828 0.387426
5121 114 6 5 4 7 538.44 0.126863
4529 114 6 5 4 7 45.8025 5.02655
9652 114 6 5 4 7 210.161 0.16995
7735 114 6 5 4 7 252.002 0.0385365
9930 114 6 5 4 7 47.0209 5.01435
3063 114 6 5 4 7 111.767 5.07015
2035 114 6 5 4 7 136.974 0.141117
5694 114 6 5 4 7 470.122 0.162764
88 114 6 5 4 7 76.2859 4.7535
6583 114 6 5 4 7 6210.27 0.0575891
3139 114 6 5 4 7 933.753 0.0320816
5350 114 6 5 4 7 89.7101 5.25987
1627 114 6 5 4 7 172.122 0.0476211
6238 114 6 5 4 7 597.047 5.19529
6166 114 6 5 4 7 67.0616 4.86856
9913 114 6 5 4 7 187.678 5.29361
8217 114 6 5 4 7 866.222 0.197012
9146 114 6 5 4 7 35.6637 5.70202
8236 114 6 5 4 7 752.937 0.162519
43 114 6 5 4 7 361.918 5.22241
5130 114 6 5 4 7 249.17 0.139324
7594 114 6 5 4 7 2161.47 0.0509058
6642 114 6 5 4 7 327.702 5.37737
5126 114 6 5 4 7 616.547 0.205322
9892 114 6 5 4 7 393 5.02339
3223 114 6 5 4 7 933.591 0.154338
7994 114 6 5 4 7 43.7551 4.6902
5135 114 6 5 4 7 523.611 0.068981
6818 114 6 5 4 7 167672 0.0388506
5993 114 6 5 4 7 65.6164 2.37369
6473 114 6 5 4 7 222.08 0.125183
