#x Gluon Gluon_error
0.001 -0.515963
0.00100692 -0.513267
0.0010139 -0.510564
0.00102092 -0.507852
0.00102799 -0.505131
0.00103511 -0.502402
0.00104227 -0.499664
0.00104949 -0.496918
0.00105676 -0.494164
0.00106408 -0.491401
0.00107145 -0.48863
0.00107886 -0.48585
0.00108634 -0.483061
0.00109386 -0.480264
0.00110143 -0.477459
0.00110906 -0.474645
0.00111674 -0.471822
0.00112447 -0.468991
0.00113226 -0.466151
0.0011401 -0.463303
0.001148 -0.460447
0.00115594 -0.457581
0.00116395 -0.454707
0.00117201 -0.451825
0.00118013 -0.448934
0.0011883 -0.446034
0.00119653 -0.443126
0.00120481 -0.440209
0.00121315 -0.437284
0.00122156 -0.43435
0.00123001 -0.431407
0.00123853 -0.428456
0.00124711 -0.425496
0.00125574 -0.422528
0.00126444 -0.419551
0.0012732 -0.416565
0.00128201 -0.413571
0.00129089 -0.410568
0.00129983 -0.407557
0.00130883 -0.404536
0.00131789 -0.401508
0.00132702 -0.39847
0.00133621 -0.395424
0.00134546 -0.392369
0.00135478 -0.389306
0.00136416 -0.386234
0.00137361 -0.383153
0.00138312 -0.380064
0.0013927 -0.376966
0.00140234 -0.373859
0.00141205 -0.370744
0.00142183 -0.36762
0.00143167 -0.364487
0.00144159 -0.361346
0.00145157 -0.358196
0.00146162 -0.355037
0.00147174 -0.35187
0.00148194 -0.348694
0.0014922 -0.345509
0.00150253 -0.342316
0.00151293 -0.339114
0.00152341 -0.335904
0.00153396 -0.332684
0.00154458 -0.329456
0.00155528 -0.32622
0.00156605 -0.322975
0.00157689 -0.319721
0.00158781 -0.316458
0.00159881 -0.313187
0.00160988 -0.309907
0.00162103 -0.306619
0.00163225 -0.303322
0.00164355 -0.300016
0.00165494 -0.296702
0.0016664 -0.293379
0.00167794 -0.290047
0.00168955 -0.286707
0.00170125 -0.283358
0.00171303 -0.280001
0.0017249 -0.276635
0.00173684 -0.27326
0.00174887 -0.269877
0.00176098 -0.266485
0.00177317 -0.263084
0.00178545 -0.259675
0.00179782 -0.256258
0.00181027 -0.252831
0.0018228 -0.249397
0.00183542 -0.245953
0.00184813 -0.242501
0.00186093 -0.239041
0.00187382 -0.235572
0.00188679 -0.232094
0.00189986 -0.228608
0.00191301 -0.225114
0.00192626 -0.22161
0.0019396 -0.218099
0.00195303 -0.214579
0.00196656 -0.21105
0.00198017 -0.207513
0.00199389 -0.203967
0.00200769 -0.200413
0.0020216 -0.196851
0.00203559 -0.19328
0.00204969 -0.1897
0.00206388 -0.186112
0.00207818 -0.182516
0.00209257 -0.178912
0.00210706 -0.175298
0.00212165 -0.171677
0.00213634 -0.168047
0.00215113 -0.164409
0.00216603 -0.160762
0.00218103 -0.157107
0.00219613 -0.153444
0.00221134 -0.149773
0.00222665 -0.146093
0.00224207 -0.142405
0.0022576 -0.138708
0.00227323 -0.135003
0.00228897 -0.13129
0.00230482 -0.127569
0.00232078 -0.12384
0.00233685 -0.120102
0.00235303 -0.116356
0.00236933 -0.112602
0.00238574 -0.10884
0.00240226 -0.105069
0.00241889 -0.101291
0.00243564 -0.0975039
0.00245251 -0.0937091
0.00246949 -0.0899061
0.00248659 -0.0860951
0.00250381 -0.0822761
0.00252115 -0.0784489
0.00253861 -0.0746138
0.00255619 -0.0707706
0.00257389 -0.0669194
0.00259171 -0.0630602
0.00260966 -0.0591931
0.00262773 -0.055318
0.00264592 -0.051435
0.00266425 -0.047544
0.0026827 -0.0436452
0.00270127 -0.0397385
