Seed  np arch1 arch2 arch3 chi2/dat duration
8562 215 8 10 9 1.13877 55.4734
7188 215 8 10 9 233.592 58.2036
7470 215 8 10 9 54.3696 58.6705
1506 215 8 10 9 2.4509 56.2715
2400 215 8 10 9 0.958662 56.3881
8098 215 8 10 9 453.639 65.1491
660 215 8 10 9 0.922428 56.7086
6462 215 8 10 9 5.77885 56.9268
425 215 8 10 9 0.95671 55.9135
920 215 8 10 9 13087.1 64.9343
799 215 8 10 9 673.217 57.832
4950 215 8 10 9 1256.13 61.7514
1062 215 8 10 9 488.776 56.1342
5826 215 8 10 9 774.156 54.0594
6453 215 8 10 9 429.088 62.7135
986 215 8 10 9 0.957076 56.9417
347 215 8 10 9 62.235 53.4691
7064 215 8 10 9 4706.62 0.582665
8416 215 8 10 9 12.357 55.8426
5466 215 8 10 9 1965.59 1.37386
9192 215 8 10 9 1.01505 53.1404
6496 215 8 10 9 63.5244 56.1678
6629 215 8 10 9 1.22168 55.477
849 215 8 10 9 1.0522 58.93
872 215 8 10 9 7.90674 62.1046
4607 215 8 10 9 9.68204 56.9795
6400 215 8 10 9 127.114 54.5729
6114 215 8 10 9 8.11048 56.2235
1647 215 8 10 9 6.3413 54.6235
8753 215 8 10 9 202.991 51.7607
8957 215 8 10 9 3652.57 63.6837
8092 215 8 10 9 6291.98 61.4613
734 215 8 10 9 3363.69 62.8234
2231 215 8 10 9 1296.98 66.5332
274 215 8 10 9 0.901399 61.3351
6231 215 8 10 9 1070.57 60.0344
381 215 8 10 9 4341.09 62.3979
1351 215 8 10 9 809.344 3.13608
7842 215 8 10 9 0.928224 76.0229
7847 215 8 10 9 0.912333 60.0249
4273 215 8 10 9 1.6615 52.7523
7237 215 8 10 9 277.254 55.397
8352 215 8 10 9 504.997 53.9012
3801 215 8 10 9 0.993123 59.8222
5235 215 8 10 9 14972.6 54.9674
409 215 8 10 9 1.29736 55.6682
2880 215 8 10 9 20.3573 55.2319
9298 215 8 10 9 0.957797 57.1977
8183 215 8 10 9 11.8369 57.0259
8010 215 8 10 9 0.928719 58.0086
2934 215 8 10 9 470.897 61.3138
