Seed  np arch1 arch2 arch3 chi2/dat duration
1397 208 10 9 8 0.92539 56.1721
3077 208 10 9 8 1.03779 53.2116
7613 208 10 9 8 575.013 61.165
9796 208 10 9 8 233.896 55.5493
5061 208 10 9 8 0.936976 54.4429
7383 208 10 9 8 3.49357 53.978
4535 208 10 9 8 2.74394 55.2875
1563 208 10 9 8 0.946072 54.0866
2485 208 10 9 8 3565.06 54.9009
5712 208 10 9 8 41.2874 58.635
1101 208 10 9 8 2568.07 59.7618
8033 208 10 9 8 8.25303 52.9743
993 208 10 9 8 3.09916 49.6816
2219 208 10 9 8 3713.66 56.5117
1723 208 10 9 8 819.228 55.2314
987 208 10 9 8 7355.23 57.5142
6377 208 10 9 8 0.972975 54.2191
2195 208 10 9 8 119.852 55.5073
8919 208 10 9 8 1.02451 53.988
2286 208 10 9 8 10.0629 54.4207
1358 208 10 9 8 27.1648 52.4222
4114 208 10 9 8 65.2483 52.23
7539 208 10 9 8 0.934215 54.0469
6007 208 10 9 8 43.1788 59.5557
4340 208 10 9 8 0.914186 54.6805
2116 208 10 9 8 56.3927 52.6391
9211 208 10 9 8 0.938908 55.1819
7577 208 10 9 8 2183.85 53.725
8239 208 10 9 8 1.52133 51.4286
1565 208 10 9 8 1.2545 54.5372
2119 208 10 9 8 155.316 51.9117
6242 208 10 9 8 348.103 53.5453
8145 208 10 9 8 10.8617 52.4808
1562 208 10 9 8 800.307 57.0338
2102 208 10 9 8 0.939655 58.4449
3217 208 10 9 8 2424.44 54.8911
2181 208 10 9 8 1938.08 62.2411
5499 208 10 9 8 9331.97 0.351765
3978 208 10 9 8 6053.52 53.0363
5406 208 10 9 8 768.703 0.470972
316 208 10 9 8 1884.96 55.5388
7784 208 10 9 8 1.20104 60.2301
2233 208 10 9 8 50.33 57.8071
978 208 10 9 8 314.534 53.1924
768 208 10 9 8 2.01538 54.4753
9483 208 10 9 8 2414.38 57.3991
4110 208 10 9 8 321.096 52.248
5317 208 10 9 8 0.904126 56.0673
374 208 10 9 8 654.535 54.0347
1675 208 10 9 8 19.4193 58.5024
570 208 10 9 8 1230.48 54.095
