Seed  np arch1 arch2 arch3 chi2/dat duration
3261 69 4 5 5 9834.4 1.82325
3871 69 4 5 5 4923.96 34.0786
3044 69 4 5 5 2562.16 39.2554
9391 69 4 5 5 6689.84 6.43846
3172 69 4 5 5 3648.16 2.50125
7418 69 4 5 5 517.252 41.0597
9508 69 4 5 5 2884.33 0.807846
329 69 4 5 5 2434.78 41.0901
7101 69 4 5 5 1085.31 41.9596
7295 69 4 5 5 2004.29 0.564793
4940 69 4 5 5 1053 1.07822
8960 69 4 5 5 16722.3 40.1027
5498 69 4 5 5 5.17244 37.3429
3615 69 4 5 5 7372.58 36.4569
3695 69 4 5 5 274.017 33.8122
1579 69 4 5 5 0.966468 42.3769
2974 69 4 5 5 1.01312 37.7211
1312 69 4 5 5 9037.19 0.586386
5321 69 4 5 5 18.9638 37.7574
875 69 4 5 5 0.980144 37.773
3453 69 4 5 5 0.944271 40.3791
2296 69 4 5 5 180233 0.338128
7330 69 4 5 5 2498.06 41.3038
4546 69 4 5 5 518.854 39.8521
9681 69 4 5 5 266.892 42.8526
5450 69 4 5 5 778.388 46.7773
4740 69 4 5 5 0.95235 41.3347
8427 69 4 5 5 124.632 40.8388
5565 69 4 5 5 4879.53 1.22957
2566 69 4 5 5 3961.79 38.3487
2806 69 4 5 5 3301.22 0.317322
9014 69 4 5 5 685.881 37.283
618 69 4 5 5 1379.63 37.031
1584 69 4 5 5 874.232 40.5541
2566 69 4 5 5 3961.79 36.9797
6979 69 4 5 5 1918.5 1.04127
3874 69 4 5 5 736.968 44.8414
4302 69 4 5 5 53.0969 48.7685
8261 69 4 5 5 1695.13 41.769
2245 69 4 5 5 13.7436 38.4557
7280 69 4 5 5 28.791 36.0991
6624 69 4 5 5 252.969 40.5004
5619 69 4 5 5 2654.97 0.792071
5075 69 4 5 5 2.84314 39.56
9381 69 4 5 5 1521.64 42.7293
595 69 4 5 5 288.255 38.2692
5814 69 4 5 5 4500.49 20.4412
1363 69 4 5 5 2984.4 36.7984
1723 69 4 5 5 145.302 38.6606
9519 69 4 5 5 2619.6 36.3887
888 69 4 5 5 171.957 38.8415
