Seed  np arch1 arch2 arch3 chi2/dat duration
1521 152 10 7 6 1671.45 48.655
1340 152 10 7 6 2122.04 2.48533
7844 152 10 7 6 410.381 48.3046
172 152 10 7 6 634.154 2.56989
4082 152 10 7 6 1112.38 46.4102
6585 152 10 7 6 1214.96 47.1203
8093 152 10 7 6 3.31729 44.6267
2623 152 10 7 6 16272.7 0.615308
3244 152 10 7 6 740.484 50.5611
592 152 10 7 6 7.02416 48.4323
3460 152 10 7 6 271.882 43.7478
9346 152 10 7 6 1759.4 47.1662
8686 152 10 7 6 0.950854 49.1004
1960 152 10 7 6 663.202 50.2832
9254 152 10 7 6 987.918 48.8752
8023 152 10 7 6 2387.9 0.494419
5052 152 10 7 6 0.919524 51.0807
2891 152 10 7 6 405.033 53.2808
5286 152 10 7 6 118.52 50.2447
9315 152 10 7 6 0.931494 50.624
2663 152 10 7 6 869.863 46.2129
9408 152 10 7 6 374.845 51.1831
5299 152 10 7 6 1440.6 1.39863
9503 152 10 7 6 2.17036 49.5898
5248 152 10 7 6 1.20323 46.7107
9107 152 10 7 6 3387.19 10.8102
6084 152 10 7 6 824.901 48.1786
4699 152 10 7 6 8.87938 47
6043 152 10 7 6 559.688 48.3796
3431 152 10 7 6 479068 1.36471
576 152 10 7 6 1085.79 0.509911
9662 152 10 7 6 0.972101 46.8635
6918 152 10 7 6 416.302 46.6491
2051 152 10 7 6 251.588 1.94935
3800 152 10 7 6 6256.95 2.17182
1829 152 10 7 6 353.917 47.7517
8395 152 10 7 6 11692.3 0.283264
1428 152 10 7 6 121563 0.43918
6619 152 10 7 6 0.981799 49.6984
1287 152 10 7 6 462.369 48.9829
3581 152 10 7 6 3944.04 0.507614
158 152 10 7 6 247.889 50.7748
1744 152 10 7 6 329.282 44.2596
3836 152 10 7 6 9419.94 2.64463
9251 152 10 7 6 0.9252 50.7891
2325 152 10 7 6 233.471 46.2182
5640 152 10 7 6 339.088 47.5336
5785 152 10 7 6 0.956134 46.9127
6752 152 10 7 6 747.827 54.8746
1144 152 10 7 6 459.787 47.6464
7569 152 10 7 6 146.562 48.0641
