Seed  np arch1 arch2 arch3 chi2/dat duration
898 143 9 7 6 983.924 42.5936
7334 143 9 7 6 104.941 49.331
9695 143 9 7 6 529.705 47.1665
523 143 9 7 6 1706.43 0.688572
9182 143 9 7 6 15.15 43.5385
5445 143 9 7 6 459.029 49.5268
9156 143 9 7 6 500.542 41.3591
9693 143 9 7 6 32.381 47.3895
7441 143 9 7 6 0.941198 50.1736
4652 143 9 7 6 1599.52 0.601412
2729 143 9 7 6 754.655 4.67429
9876 143 9 7 6 1515.65 46.3233
7349 143 9 7 6 350.611 48.4361
9667 143 9 7 6 9.24403 46.5168
6215 143 9 7 6 475.131 52.7116
890 143 9 7 6 568.147 46.5504
283 143 9 7 6 1.33842 47.1443
9956 143 9 7 6 1489.78 46.7248
1455 143 9 7 6 0.928318 50.1098
9657 143 9 7 6 0.954882 49.331
3761 143 9 7 6 1888.14 2.47172
4489 143 9 7 6 1081.17 0.565911
9922 143 9 7 6 83.3987 43.4697
9566 143 9 7 6 0.978688 46.4403
2948 143 9 7 6 751.206 44.2037
3114 143 9 7 6 2010.8 0.414352
9218 143 9 7 6 163.103 44.7669
7642 143 9 7 6 0.925564 48.8276
8317 143 9 7 6 70.5072 46.7229
9476 143 9 7 6 4887.28 0.647181
8215 143 9 7 6 1175.12 51.4592
7137 143 9 7 6 128.948 45.0799
9805 143 9 7 6 4810.74 0.377908
1857 143 9 7 6 7037.69 0.809723
5751 143 9 7 6 3.12933 43.1583
490 143 9 7 6 5262.52 2.60946
2962 143 9 7 6 2494.55 0.538318
8564 143 9 7 6 52.4233 48.1719
8580 143 9 7 6 1146.75 51.0754
2272 143 9 7 6 21.908 45.3474
6867 143 9 7 6 2564.74 45.9576
4798 143 9 7 6 984.324 46.9895
2495 143 9 7 6 112.226 42.0263
7609 143 9 7 6 154255 50.8653
9741 143 9 7 6 789.145 0.683468
8253 143 9 7 6 1095.54 50.0916
5959 143 9 7 6 20020.4 0.646086
9440 143 9 7 6 1989.05 13.4359
1778 143 9 7 6 709.192 67.3906
5829 143 9 7 6 1745.69 43.5795
1767 143 9 7 6 3968.7 0.872972
