Seed  np arch1 arch2 arch3 chi2/dat duration
7913 132 10 5 8 7.35795 45.1593
4945 132 10 5 8 1295.52 45.4619
8211 132 10 5 8 8.28876 42.8918
401 132 10 5 8 661.861 44.1892
2093 132 10 5 8 1870.25 2.15512
1876 132 10 5 8 6218.98 46.4407
5741 132 10 5 8 1300.66 39.3008
5884 132 10 5 8 67.5448 42.4254
5995 132 10 5 8 1241.34 0.511939
9750 132 10 5 8 55.9754 43.6768
192 132 10 5 8 9114.01 0.470136
1665 132 10 5 8 0.938352 47.269
2779 132 10 5 8 672.62 42.6352
2551 132 10 5 8 8620.7 0.312595
2211 132 10 5 8 3484.89 1.91114
3991 132 10 5 8 190.279 46.2379
8081 132 10 5 8 638.983 0.500479
622 132 10 5 8 9.45577 45.2764
2852 132 10 5 8 1552.69 4.02629
1117 132 10 5 8 2.82566 48.2933
7501 132 10 5 8 523.292 43.5994
2203 132 10 5 8 114.623 47.5544
5905 132 10 5 8 12029.3 1.09355
62 132 10 5 8 0.977061 49.9394
5954 132 10 5 8 544.916 43.6875
8997 132 10 5 8 2477.4 44.7565
101 132 10 5 8 1.11709 43.078
1077 132 10 5 8 54305.8 1.25067
1121 132 10 5 8 109.057 47.7159
7265 132 10 5 8 77.5411 42.2682
7952 132 10 5 8 5331.87 1.94201
4025 132 10 5 8 3890.51 41.6212
6606 132 10 5 8 83542.2 40.3287
5250 132 10 5 8 0.92885 45.293
5774 132 10 5 8 1.8954 42.7321
6933 132 10 5 8 96406.3 1.44137
2842 132 10 5 8 1042.09 40.7506
8312 132 10 5 8 998.469 45.1392
4419 132 10 5 8 0.938571 49.1546
5629 132 10 5 8 328.489 43.925
7360 132 10 5 8 1230.02 44.3113
3189 132 10 5 8 0.855436 50.1435
5497 132 10 5 8 266.169 43.7016
4168 132 10 5 8 1631.11 44.1432
4796 132 10 5 8 2.82308 46.1797
927 132 10 5 8 1084.53 42.7766
9570 132 10 5 8 1042.08 51.0443
31 132 10 5 8 1218.35 42.7126
9863 132 10 5 8 213.139 45.4729
7374 132 10 5 8 4339.64 1.13788
3024 132 10 5 8 139.267 43.8725
