Seed  np arch1 arch2 arch3 chi2/dat duration
2427 153 4 9 9 572.588 48.7546
9394 153 4 9 9 1665.31 50.6489
2788 153 4 9 9 1.03121 49.3945
8120 153 4 9 9 16511.7 1.23547
4703 153 4 9 9 127388 47.8628
7386 153 4 9 9 0.907218 64.4184
616 153 4 9 9 316.222 49.9284
5001 153 4 9 9 714.28 1.51434
2266 153 4 9 9 69034.2 71.4582
9244 153 4 9 9 0.932656 51.3677
935 153 4 9 9 1180.99 45.9935
8467 153 4 9 9 868.196 47.3837
1555 153 4 9 9 76.1816 46.6207
1527 153 4 9 9 0.952912 52.422
9245 153 4 9 9 1677.1 49.1435
5039 153 4 9 9 95.3461 51.1625
8442 153 4 9 9 449.376 44.8829
9981 153 4 9 9 984.33 46.0579
4255 153 4 9 9 34.0321 44.4753
5119 153 4 9 9 27306.2 0.61555
5166 153 4 9 9 731.375 48.2795
3690 153 4 9 9 1470.33 53.8169
5789 153 4 9 9 220.476 48.0667
7058 153 4 9 9 230.727 51.3453
1528 153 4 9 9 0.992229 53.0274
1187 153 4 9 9 2828.32 0.957019
906 153 4 9 9 30.5536 48.0934
3772 153 4 9 9 579.94 46.6268
5496 153 4 9 9 981.368 47.1924
9438 153 4 9 9 1.78459 47.0586
4377 153 4 9 9 71.0011 51.8724
1363 153 4 9 9 3.99303 47.7933
131 153 4 9 9 170.958 48.2432
8964 153 4 9 9 576.807 54.8247
8831 153 4 9 9 2950.4 53.9753
5297 153 4 9 9 519.278 49.8619
5247 153 4 9 9 493.945 52.5628
248 153 4 9 9 1.99677 52.907
1598 153 4 9 9 103.013 51.0397
5672 153 4 9 9 1.02122 47.3037
6987 153 4 9 9 105.476 49.2189
5880 153 4 9 9 96.329 42.808
2044 153 4 9 9 1535.28 44.4397
9387 153 4 9 9 1157.41 49.9459
688 153 4 9 9 4505.06 53.16
2538 153 4 9 9 1.7362 52.3962
797 153 4 9 9 384.536 45.0202
431 153 4 9 9 378.505 48.6668
5448 153 4 9 9 109.384 47.8251
4907 153 4 9 9 8.57634 48.8279
6535 153 4 9 9 0.959165 52.4288
