Seed  np arch1 arch2 arch3 chi2/dat duration
3079 104 9 5 5 7525.12 40.5842
4783 104 9 5 5 948.272 1.34452
4043 104 9 5 5 398.964 2.59767
8231 104 9 5 5 3.90582 37.2168
4739 104 9 5 5 2641.55 4.8184
4446 104 9 5 5 517.433 40.791
7850 104 9 5 5 853.028 1.06
4527 104 9 5 5 390.306 39.1618
7187 104 9 5 5 462.733 1.20372
3589 104 9 5 5 1416.81 4.1463
5208 104 9 5 5 330.794 40.7634
276 104 9 5 5 1819.53 1.66209
6013 104 9 5 5 827.372 40.6444
632 104 9 5 5 0.984049 43.7452
9773 104 9 5 5 755.809 0.819578
5766 104 9 5 5 376.502 0.445182
344 104 9 5 5 404.844 45.4771
1605 104 9 5 5 1083.55 2.38353
7822 104 9 5 5 2549.05 37.5029
3093 104 9 5 5 17147.4 0.765087
6210 104 9 5 5 765.985 40.6217
1205 104 9 5 5 861.388 1.16135
2125 104 9 5 5 2456.52 38.4273
1811 104 9 5 5 41.1141 42.4933
9464 104 9 5 5 538.127 42.4568
9222 104 9 5 5 1112.34 0.281347
866 104 9 5 5 264.472 40.7578
9736 104 9 5 5 6586.84 47.5457
8157 104 9 5 5 11178.2 40.8812
2202 104 9 5 5 3194.95 1.03306
9904 104 9 5 5 6097.51 0.469021
5256 104 9 5 5 436.873 46.051
373 104 9 5 5 51.7269 44.6141
2040 104 9 5 5 1540.86 3.29151
8420 104 9 5 5 1097.31 37.6902
6211 104 9 5 5 4898.83 0.4592
7270 104 9 5 5 287.314 41.3561
134 104 9 5 5 1479.05 41.2852
778 104 9 5 5 141.249 39.5569
773 104 9 5 5 17.5682 42.4275
928 104 9 5 5 6339.48 0.37468
6924 104 9 5 5 1701.3 0.934559
5605 104 9 5 5 451.428 42.3996
1228 104 9 5 5 879.705 4.18199
1296 104 9 5 5 1480.15 43.4306
2421 104 9 5 5 66074.7 0.993092
1476 104 9 5 5 6141.85 2.01206
7886 104 9 5 5 2674.16 42.5015
6041 104 9 5 5 0.937592 43.0273
7461 104 9 5 5 4585.28 46.3001
764 104 9 5 5 40.6371 41.1784
